time                          x                             y                             z                             
2.171874999999995e-01         2.742137397818891e+01         3.348311953282832e+01         1.089554849679735e+00         
2.187499999999995e-01         2.745552114810953e+01         3.353886954493622e+01         1.097276880742948e+00         
2.203124999999995e-01         2.748989396042423e+01         3.359451039641974e+01         1.104997621950407e+00         
2.218749999999995e-01         2.752449202318098e+01         3.365004127193723e+01         1.112717064226332e+00         
2.234374999999995e-01         2.755931494149577e+01         3.370546135756227e+01         1.120435198496471e+00         
2.249999999999995e-01         2.759436231755777e+01         3.376076984079425e+01         1.128152015688110e+00         
2.265624999999994e-01         2.762963375063445e+01         3.381596591056886e+01         1.135867506730082e+00         
2.281249999999994e-01         2.766512883707677e+01         3.387104875726862e+01         1.143581662552780e+00         
2.296874999999994e-01         2.770084717032439e+01         3.392601757273336e+01         1.151294474088165e+00         
2.312499999999994e-01         2.773678834091098e+01         3.398087155027066e+01         1.159005932269782e+00         
2.328124999999994e-01         2.777295193646947e+01         3.403560988466635e+01         1.166716028032762e+00         
2.343749999999994e-01         2.780933754173741e+01         3.409023177219487e+01         1.174424752313840e+00         
2.359374999999994e-01         2.784594473856235e+01         3.414473641062973e+01         1.182132096051363e+00         
2.374999999999994e-01         2.788277310590724e+01         3.419912299925390e+01         1.189838050185302e+00         
2.390624999999994e-01         2.791982221985587e+01         3.425339073887015e+01         1.197542605657259e+00         
2.406249999999994e-01         2.795709165361841e+01         3.430753883181140e+01         1.205245753410482e+00         
2.421874999999994e-01         2.799458097753687e+01         3.436156648195109e+01         1.212947484389874e+00         
2.437499999999994e-01         2.803228975909069e+01         3.441547289471345e+01         1.220647789542000e+00         
2.453124999999994e-01         2.807021756290234e+01         3.446925727708381e+01         1.228346659815107e+00         
2.468749999999994e-01         2.810836395074296e+01         3.452291883761887e+01         1.236044086159123e+00         
2.484374999999994e-01         2.814672848153802e+01         3.457645678645695e+01         1.243740059525677e+00         
2.499999999999994e-01         2.818531071137303e+01         3.462987033532819e+01         1.251434570868104e+00         
2.515624999999994e-01         2.822411019349931e+01         3.468315869756481e+01         1.259127611141459e+00         
2.531249999999994e-01         2.826312647833972e+01         3.473632108811127e+01         1.266819171302525e+00         
2.546874999999994e-01         2.830235911349456e+01         3.478935672353441e+01         1.274509242309826e+00         
2.562499999999994e-01         2.834180764374735e+01         3.484226482203366e+01         1.282197815123636e+00         
2.578124999999994e-01         2.838147161107074e+01         3.489504460345112e+01         1.289884880705990e+00         
2.593749999999995e-01         2.842135055463249e+01         3.494769528928165e+01         1.297570430020695e+00         
2.609374999999995e-01         2.846144401080137e+01         3.500021610268302e+01         1.305254454033340e+00         
2.624999999999995e-01         2.850175151315319e+01         3.505260626848588e+01         1.312936943711307e+00         
2.640624999999995e-01         2.854227259247684e+01         3.510486501320388e+01         1.320617890023782e+00         
2.656249999999996e-01         2.858300677678036e+01         3.515699156504363e+01         1.328297283941767e+00         
2.671874999999996e-01         2.862395359129705e+01         3.520898515391475e+01         1.335975116438084e+00         
2.687499999999996e-01         2.866511255849161e+01         3.526084501143977e+01         1.343651378487396e+00         
2.703124999999996e-01         2.870648319806634e+01         3.531257037096415e+01         1.351326061066208e+00         
2.718749999999996e-01         2.874806502696732e+01         3.536416046756618e+01         1.358999155152883e+00         
2.734374999999997e-01         2.878985755939071e+01         3.541561453806688e+01         1.366670651727653e+00         
2.749999999999997e-01         2.883186030678901e+01         3.546693182103989e+01         1.374340541772625e+00         
2.765624999999997e-01         2.887407277787738e+01         3.551811155682135e+01         1.382008816271797e+00         
2.781249999999997e-01         2.891649447864002e+01         3.556915298751971e+01         1.389675466211064e+00         
2.796874999999998e-01         2.895912491233654e+01         3.562005535702555e+01         1.397340482578231e+00         
2.812499999999998e-01         2.900196357950841e+01         3.567081791102139e+01         1.405003856363026e+00         
2.828124999999998e-01         2.904500997798544e+01         3.572143989699146e+01         1.412665578557104e+00         
2.843749999999998e-01         2.908826360289222e+01         3.577192056423139e+01         1.420325640154063e+00         
2.859374999999998e-01         2.913172394665474e+01         3.582225916385804e+01         1.427984032149455e+00         
2.874999999999999e-01         2.917539049900687e+01         3.587245494881909e+01         1.435640745540792e+00         
2.890624999999999e-01         2.921926274699706e+01         3.592250717390277e+01         1.443295771327559e+00         
2.906249999999999e-01         2.926334017499488e+01         3.597241509574749e+01         1.450949100511227e+00         
2.921874999999999e-01         2.930762226469780e+01         3.602217797285152e+01         1.458600724095261e+00         
2.937500000000000e-01         2.935210849513780e+01         3.607179506558252e+01         1.466250633085128e+00         
2.953125000000000e-01         2.939679834268818e+01         3.612126563618715e+01         1.473898818488315e+00         
2.968750000000000e-01         2.944169128107031e+01         3.617058894880063e+01         1.481545271314331e+00         
2.984375000000000e-01         2.948678678136047e+01         3.621976426945628e+01         1.489189982574724e+00         
3.000000000000000e-01         2.953208431199666e+01         3.626879086609499e+01         1.496832943283090e+00         
3.015625000000001e-01         2.957758333878549e+01         3.631766800857474e+01         1.504474144455080e+00         
3.031250000000001e-01         2.962328332490912e+01         3.636639496868004e+01         1.512113577108414e+00         
3.046875000000001e-01         2.966918373093219e+01         3.641497102013134e+01         1.519751232262894e+00         
3.062500000000001e-01         2.971528401480880e+01         3.646339543859447e+01         1.527387100940407e+00         
3.078125000000002e-01         2.976158363188954e+01         3.651166750169001e+01         1.535021174164944e+00         
3.093750000000002e-01         2.980808203492851e+01         3.655978648900264e+01         1.542653442962604e+00         
3.109375000000002e-01         2.985477867409046e+01         3.660775168209047e+01         1.550283898361607e+00         
3.125000000000002e-01         2.990167299695786e+01         3.665556236449434e+01         1.557912531392307e+00         
3.140625000000002e-01         2.994876444853805e+01         3.670321782174712e+01         1.565539333087197e+00         
3.156250000000003e-01         2.999605247127047e+01         3.675071734138294e+01         1.573164294480927e+00         
3.171875000000003e-01         3.004353650503382e+01         3.679806021294645e+01         1.580787406610305e+00         
3.187500000000003e-01         3.009121598715336e+01         3.684524572800196e+01         1.588408660514317e+00         
3.203125000000003e-01         3.013909035240816e+01         3.689227318014269e+01         1.596028047234132e+00         
3.218750000000004e-01         3.018715903303843e+01         3.693914186499985e+01         1.603645557813113e+00         
3.234375000000004e-01         3.023542145875287e+01         3.698585108025181e+01         1.611261183296831e+00         
3.250000000000004e-01         3.028387705673606e+01         3.703240012563317e+01         1.618874914733069e+00         
3.265625000000004e-01         3.033252525165586e+01         3.707878830294388e+01         1.626486743171840e+00         
