time                          x                             y                             z                             
1.843749999999996e-01         2.108823470723441e+01         4.453606826149625e+00         1.983654563434462e+01         
1.859374999999996e-01         2.110647211632547e+01         4.488699989313072e+00         1.983376734273519e+01         
1.874999999999996e-01         2.112485381355597e+01         4.523726917062071e+00         1.983096573640967e+01         
1.890624999999996e-01         2.114337955959583e+01         4.558687087676157e+00         1.982814081866137e+01         
1.906249999999996e-01         2.116204911323870e+01         4.593579980299428e+00         1.982529259281099e+01         
1.921874999999996e-01         2.118086223140515e+01         4.628405074947290e+00         1.982242106220664e+01         
1.937499999999996e-01         2.119981866914579e+01         4.663161852513189e+00         1.981952623022383e+01         
1.953124999999996e-01         2.121891817964444e+01         4.697849794775339e+00         1.981660810026544e+01         
1.968749999999996e-01         2.123816051422136e+01         4.732468384403427e+00         1.981366667576176e+01         
1.984374999999995e-01         2.125754542233640e+01         4.767017104965318e+00         1.981070196017044e+01         
1.999999999999995e-01         2.127707265159232e+01         4.801495440933744e+00         1.980771395697654e+01         
2.015624999999995e-01         2.129674194773801e+01         4.835902877692975e+00         1.980470266969246e+01         
2.031249999999995e-01         2.131655305467178e+01         4.870238901545493e+00         1.980166810185800e+01         
2.046874999999995e-01         2.133650571444474e+01         4.904502999718633e+00         1.979861025704030e+01         
2.062499999999995e-01         2.135659966726405e+01         4.938694660371235e+00         1.979552913883388e+01         
2.078124999999995e-01         2.137683465149633e+01         4.972813372600266e+00         1.979242475086063e+01         
2.093749999999995e-01         2.139721040367106e+01         5.006858626447441e+00         1.978929709676974e+01         
2.109374999999995e-01         2.141772665848396e+01         5.040829912905822e+00         1.978614618023783e+01         
2.124999999999995e-01         2.143838314880046e+01         5.074726723926421e+00         1.978297200496879e+01         
2.140624999999995e-01         2.145917960565910e+01         5.108548552424765e+00         1.977977457469389e+01         
2.156249999999995e-01         2.148011575827510e+01         5.142294892287476e+00         1.977655389317174e+01         
2.171874999999995e-01         2.150119133404377e+01         5.175965238378819e+00         1.977330996418826e+01         
2.187499999999995e-01         2.152240605854412e+01         5.209559086547246e+00         1.977004279155672e+01         
2.203124999999995e-01         2.154375965554238e+01         5.243075933631926e+00         1.976675237911769e+01         
2.218749999999995e-01         2.156525184699554e+01         5.276515277469262e+00         1.976343873073907e+01         
2.234374999999995e-01         2.158688235305502e+01         5.309876616899389e+00         1.976010185031608e+01         
2.249999999999995e-01         2.160865089207025e+01         5.343159451772674e+00         1.975674174177124e+01         
2.265624999999994e-01         2.163055718059234e+01         5.376363282956186e+00         1.975335840905439e+01         
2.281249999999994e-01         2.165260093337771e+01         5.409487612340165e+00         1.974995185614264e+01         
2.296874999999994e-01         2.167478186339182e+01         5.442531942844470e+00         1.974652208704042e+01         
2.312499999999994e-01         2.169709968181288e+01         5.475495778425017e+00         1.974306910577945e+01         
2.328124999999994e-01         2.171955409803559e+01         5.508378624080205e+00         1.973959291641873e+01         
2.343749999999994e-01         2.174214481967491e+01         5.541179985857329e+00         1.973609352304454e+01         
2.359374999999994e-01         2.176487155256979e+01         5.573899370858972e+00         1.973257092977044e+01         
2.374999999999994e-01         2.178773400078706e+01         5.606536287249391e+00         1.972902514073726e+01         
2.390624999999994e-01         2.181073186662523e+01         5.639090244260887e+00         1.972545616011309e+01         
2.406249999999994e-01         2.183386485061830e+01         5.671560752200163e+00         1.972186399209330e+01         
2.421874999999994e-01         2.185713265153972e+01         5.703947322454662e+00         1.971824864090051e+01         
2.437499999999994e-01         2.188053496640622e+01         5.736249467498902e+00         1.971461011078456e+01         
2.453124999999994e-01         2.190407149048178e+01         5.768466700900781e+00         1.971094840602259e+01         
2.468749999999994e-01         2.192774191728151e+01         5.800598537327884e+00         1.970726353091895e+01         
2.484374999999994e-01         2.195154593857573e+01         5.832644492553765e+00         1.970355548980524e+01         
2.499999999999994e-01         2.197548324439385e+01         5.864604083464220e+00         1.969982428704026e+01         
2.515624999999994e-01         2.199955352302844e+01         5.896476828063546e+00         1.969606992701010e+01         
2.531249999999994e-01         2.202375646103925e+01         5.928262245480775e+00         1.969229241412800e+01         
2.546874999999994e-01         2.204809174325727e+01         5.959959855975916e+00         1.968849175283447e+01         
2.562499999999994e-01         2.207255905278883e+01         5.991569180946157e+00         1.968466794759720e+01         
2.578124999999994e-01         2.209715807101965e+01         6.023089742932067e+00         1.968082100291110e+01         
2.593749999999995e-01         2.212188847761905e+01         6.054521065623775e+00         1.967695092329829e+01         
2.609374999999995e-01         2.214674995054402e+01         6.085862673867153e+00         1.967305771330804e+01         
2.624999999999995e-01         2.217174216604343e+01         6.117114093669954e+00         1.966914137751688e+01         
2.640624999999995e-01         2.219686479866218e+01         6.148274852207959e+00         1.966520192052846e+01         
2.656249999999996e-01         2.222211752124547e+01         6.179344477831098e+00         1.966123934697365e+01         
2.671874999999996e-01         2.224750000494302e+01         6.210322500069562e+00         1.965725366151048e+01         
2.687499999999996e-01         2.227301191921330e+01         6.241208449639895e+00         1.965324486882413e+01         
2.703124999999996e-01         2.229865293182783e+01         6.272001858451064e+00         1.964921297362699e+01         
2.718749999999996e-01         2.232442270887550e+01         6.302702259610538e+00         1.964515798065855e+01         
2.734374999999997e-01         2.235032091476683e+01         6.333309187430320e+00         1.964107989468549e+01         
2.749999999999997e-01         2.237634721223840e+01         6.363822177432982e+00         1.963697872050163e+01         
2.765624999999997e-01         2.240250126235715e+01         6.394240766357685e+00         1.963285446292793e+01         
2.781249999999997e-01         2.242878272452482e+01         6.424564492166176e+00         1.962870712681246e+01         
2.796874999999998e-01         2.245519125648228e+01         6.454792894048776e+00         1.962453671703046e+01         
2.812499999999998e-01         2.248172651431409e+01         6.484925512430333e+00         1.962034323848426e+01         
2.828124999999998e-01         2.250838815245280e+01         6.514961888976202e+00         1.961612669610333e+01         
2.843749999999998e-01         2.253517582368357e+01         6.544901566598151e+00         1.961188709484422e+01         
2.859374999999998e-01         2.256208917914855e+01         6.574744089460301e+00         1.960762443969064e+01         
2.874999999999999e-01         2.258912786835145e+01         6.604489002985024e+00         1.960333873565334e+01         
2.890624999999999e-01         2.261629153916212e+01         6.634135853858830e+00         1.959902998777020e+01         
2.906249999999999e-01         2.264357983782098e+01         6.663684190038238e+00         1.959469820110619e+01         
2.921874999999999e-01         2.267099240894376e+01         6.693133560755629e+00         1.959034338075334e+01         
2.937500000000000e-01         2.269852889552600e+01         6.722483516525090e+00         1.958596553183077e+01         
2.953125000000000e-01         2.272618893894764e+01         6.751733609148229e+00         1.958156465948468e+01         
2.968750000000000e-01         2.275397217897782e+01         6.780883391719982e+00         1.957714076888830e+01         
2.984375000000000e-01         2.278187825377935e+01         6.809932418634404e+00         1.957269386524196e+01         
3.000000000000000e-01         2.280990679991357e+01         6.838880245590440e+00         1.956822395377302e+01         
3.015625000000001e-01         2.283805745234489e+01         6.867726429597673e+00         1.956373103973588e+01         
3.031250000000001e-01         2.286632984444567e+01         6.896470528982070e+00         1.955921512841199e+01         
3.046875000000001e-01         2.289472360800087e+01         6.925112103391694e+00         1.955467622510984e+01         
3.062500000000001e-01         2.292323837321284e+01         6.953650713802418e+00         1.955011433516493e+01         
3.078125000000002e-01         2.295187376870613e+01         6.982085922523598e+00         1.954552946393980e+01         
3.093750000000002e-01         2.298062942153226e+01         7.010417293203758e+00         1.954092161682399e+01         
3.109375000000002e-01         2.300950495717459e+01         7.038644390836224e+00         1.953629079923405e+01         
3.125000000000002e-01         2.303849999955315e+01         7.066766781764767e+00         1.953163701661353e+01         
3.140625000000002e-01         2.306761417102949e+01         7.094784033689225e+00         1.952696027443298e+01         
3.156250000000003e-01         2.309684709241159e+01         7.122695715671092e+00         1.952226057818996e+01         
3.171875000000003e-01         2.312619838295881e+01         7.150501398139103e+00         1.951753793340897e+01         
3.187500000000003e-01         2.315566766038673e+01         7.178200652894801e+00         1.951279234564151e+01         
3.203125000000003e-01         2.318525454087215e+01         7.205793053118080e+00         1.950802382046606e+01         
3.218750000000004e-01         2.321495863905810e+01         7.233278173372710e+00         1.950323236348804e+01         
3.234375000000004e-01         2.324477956805873e+01         7.260655589611853e+00         1.949841798033984e+01         
3.250000000000004e-01         2.327471693946443e+01         7.287924879183551e+00         1.949358067668081e+01         
3.265625000000004e-01         2.330477036334677e+01         7.315085620836209e+00         1.948872045819721e+01         
3.281250000000004e-01         2.333493944826360e+01         7.342137394724032e+00         1.948383733060226e+01         
3.296875000000005e-01         2.336522380126409e+01         7.369079782412485e+00         1.947893129963612e+01         
3.312500000000005e-01         2.339562302789383e+01         7.395912366883699e+00         1.947400237106585e+01         
3.328125000000005e-01         2.342613673219996e+01         7.422634732541873e+00         1.946905055068544e+01         
3.343750000000005e-01         2.345676451673625e+01         7.449246465218661e+00         1.946407584431578e+01         
3.359375000000006e-01         2.348750598256829e+01         7.475747152178534e+00         1.945907825780467e+01         
3.375000000000006e-01         2.351836072927860e+01         7.502136382124130e+00         1.945405779702681e+01         
3.390625000000006e-01         2.354932835497190e+01         7.528413745201572e+00         1.944901446788377e+01         
3.406250000000006e-01         2.358040845628022e+01         7.554578833005783e+00         1.944394827630403e+01         
3.421875000000006e-01         2.361160062836819e+01         7.580631238585778e+00         1.943885922824292e+01         
3.437500000000007e-01         2.364290446493826e+01         7.606570556449929e+00         1.943374732968265e+01         
3.453125000000007e-01         2.367431955823594e+01         7.632396382571221e+00         1.942861258663229e+01         
3.468750000000007e-01         2.370584549905510e+01         7.658108314392477e+00         1.942345500512775e+01         
3.484375000000007e-01         2.373748187674329e+01         7.683705950831586e+00         1.941827459123182e+01         
3.500000000000008e-01         2.376922827920702e+01         7.709188892286685e+00         1.941307135103409e+01         
3.515625000000008e-01         2.380108429291710e+01         7.734556740641347e+00         1.940784529065101e+01         
3.531250000000008e-01         2.383304950291401e+01         7.759809099269722e+00         1.940259641622585e+01         
3.546875000000008e-01         2.386512349281327e+01         7.784945573041684e+00         1.939732473392869e+01         
3.562500000000008e-01         2.389730584481082e+01         7.809965768327954e+00         1.939203024995642e+01         
