time                          x                             y                             z                             
0.000000000000000e+00         1.598861967747705e-01         4.000911510152692e+01         4.999997061234549e+00         
1.562500000000000e-03         3.198056880433081e-01         4.001765222409743e+01         4.999988244941652e+00         
3.125000000000000e-03         4.797563934403042e-01         4.002561125140065e+01         4.999973551131671e+00         
4.687500000000001e-03         6.397362321953589e-01         4.003299207461222e+01         4.999952979821879e+00         
6.250000000000000e-03         7.997431231599230e-01         4.003979459239576e+01         4.999926531036459e+00         
7.812500000000000e-03         9.597749848342435e-01         4.004601871090411e+01         4.999894204806500e+00         
9.375000000000000e-03         1.119829735394315e+00         4.005166434378063e+01         4.999856001170003e+00         
1.093750000000000e-02         1.279905292718832e+00         4.005673141216023e+01         4.999811920171876e+00         
1.250000000000000e-02         1.439999574416154e+00         4.006121984467045e+01         4.999761961863936e+00         
1.406250000000000e-02         1.600110497851258e+00         4.006512957743237e+01         4.999706126304910e+00         
1.562500000000000e-02         1.760235980172713e+00         4.006846055406143e+01         4.999644413560434e+00         
1.718750000000000e-02         1.920373938339644e+00         4.007121272566818e+01         4.999576823703050e+00         
1.875000000000000e-02         2.080522289148701e+00         4.007338605085888e+01         4.999503356812211e+00         
2.031250000000000e-02         2.240678949261036e+00         4.007498049573606e+01         4.999424012974277e+00         
2.187500000000000e-02         2.400841835229273e+00         4.007599603389895e+01         4.999338792282519e+00         
2.343750000000000e-02         2.561008863524488e+00         4.007643264644385e+01         4.999247694837112e+00         
2.500000000000000e-02         2.721177950563183e+00         4.007629032196431e+01         4.999150720745144e+00         
2.656250000000001e-02         2.881347012734264e+00         4.007556905655135e+01         4.999047870120607e+00         
2.812500000000001e-02         3.041513966426021e+00         4.007426885379347e+01         4.998939143084403e+00         
2.968750000000001e-02         3.201676728053103e+00         4.007238972477661e+01         4.998824539764342e+00         
3.125000000000001e-02         3.361833214083500e+00         4.006993168808400e+01         4.998704060295140e+00         
3.281250000000001e-02         3.521981341065513e+00         4.006689476979595e+01         4.998577704818421e+00         
3.437500000000001e-02         3.682119025654739e+00         4.006327900348948e+01         4.998445473482718e+00         
3.593750000000001e-02         3.842244184641037e+00         4.005908443023790e+01         4.998307366443469e+00         
3.750000000000001e-02         4.002354734975505e+00         4.005431109861027e+01         4.998163383863020e+00         
3.906250000000001e-02         4.162448593797452e+00         4.004895906467078e+01         4.998013525910623e+00         
4.062500000000002e-02         4.322523678461363e+00         4.004302839197803e+01         4.997857792762437e+00         
4.218750000000002e-02         4.482577906563867e+00         4.003651915158417e+01         4.997696184601527e+00         
4.375000000000002e-02         4.642609195970698e+00         4.002943142203404e+01         4.997528701617866e+00         
4.531250000000002e-02         4.802615464843653e+00         4.002176528936410e+01         4.997355344008329e+00         
4.687500000000002e-02         4.962594631667550e+00         4.001352084710135e+01         4.997176111976700e+00         
4.843750000000002e-02         5.122544615277175e+00         4.000469819626210e+01         4.996991005733668e+00         
5.000000000000002e-02         5.282463334884235e+00         3.999529744535067e+01         4.996800025496826e+00         
5.156250000000002e-02         5.442348710104289e+00         3.998531871035799e+01         4.996603171490673e+00         
5.312500000000003e-02         5.602198660983693e+00         3.997476211476009e+01         4.996400443946611e+00         
5.468750000000003e-02         5.762011108026528e+00         3.996362778951649e+01         4.996191843102947e+00         
5.625000000000003e-02         5.921783972221524e+00         3.995191587306855e+01         4.995977369204894e+00         
5.781250000000003e-02         6.081515175068979e+00         3.993962651133761e+01         4.995757022504567e+00         
5.937500000000003e-02         6.241202638607671e+00         3.992675985772317e+01         4.995530803260985e+00         
6.093750000000003e-02         6.400844285441761e+00         3.991331607310084e+01         4.995298711740070e+00         
6.250000000000003e-02         6.560438038767693e+00         3.989929532582030e+01         4.995060748214647e+00         
6.406250000000002e-02         6.719981822401085e+00         3.988469779170313e+01         4.994816912964444e+00         
6.562500000000002e-02         6.879473560803604e+00         3.986952365404048e+01         4.994567206276090e+00         
6.718750000000001e-02         7.038911179109849e+00         3.985377310359075e+01         4.994311628443117e+00         
6.875000000000001e-02         7.198292603154209e+00         3.983744633857710e+01         4.994050179765958e+00         
7.031250000000000e-02         7.357615759497720e+00         3.982054356468486e+01         4.993782860551948e+00         
7.187499999999999e-02         7.516878575454912e+00         3.980306499505893e+01         4.993509671115323e+00         
7.343749999999999e-02         7.676078979120648e+00         3.978501085030094e+01         4.993230611777218e+00         
7.499999999999998e-02         7.835214899396945e+00         3.976638135846645e+01         4.992945682865670e+00         
7.656249999999998e-02         7.994284266019794e+00         3.974717675506200e+01         4.992654884715613e+00         
7.812499999999997e-02         8.153285009585964e+00         3.972739728304202e+01         4.992358217668883e+00         
7.968749999999997e-02         8.312215061579797e+00         3.970704319280571e+01         4.992055682074215e+00         
8.124999999999996e-02         8.471072354399990e+00         3.968611474219382e+01         4.991747278287240e+00         
8.281249999999996e-02         8.629854821386362e+00         3.966461219648524e+01         4.991433006670488e+00         
8.437499999999995e-02         8.788560396846618e+00         3.964253582839367e+01         4.991112867593388e+00         
8.593749999999994e-02         8.947187016083094e+00         3.961988591806398e+01         4.990786861432267e+00         
8.749999999999994e-02         9.105732615419488e+00         3.959666275306867e+01         4.990454988570345e+00         
8.906249999999993e-02         9.264195132227581e+00         3.957286662840409e+01         4.990117249397742e+00         
9.062499999999993e-02         9.422572504953942e+00         3.954849784648666e+01         4.989773644311472e+00         
9.218749999999992e-02         9.580862673146626e+00         3.952355671714893e+01         4.989424173715445e+00         
9.374999999999992e-02         9.739063577481842e+00         3.949804355763556e+01         4.989068838020466e+00         
9.531249999999991e-02         9.897173159790624e+00         3.947195869259926e+01         4.988707637644233e+00         
9.687499999999991e-02         1.005518936308548e+01         3.944530245409652e+01         4.988340573011341e+00         
9.843749999999990e-02         1.021311013158702e+01         3.941807518158337e+01         4.987967644553275e+00         
