time                          x                             y                             z                             
0.000000000000000e+00         1.606891929103583e-01         4.001309301367317e+01         4.996815641310555e+00         
1.562500000000000e-03         3.214256725637039e-01         4.002560383722979e+01         4.993630566052834e+00         
3.125000000000000e-03         4.822073566219134e-01         4.003753229240924e+01         4.990444782399599e+00         
4.687500000000001e-03         6.430321621055132e-01         4.004887820849640e+01         4.987258298397905e+00         
6.250000000000000e-03         8.038980054203391e-01         4.005964142232408e+01         4.984071121969634e+00         
7.812500000000000e-03         9.648028023842093e-01         4.006982177827543e+01         4.980883260912022e+00         
9.375000000000000e-03         1.125744468253611e+00         4.007941912828615e+01         4.977694722898212e+00         
1.093750000000000e-02         1.286720917750399e+00         4.008843333184675e+01         4.974505515477787e+00         
1.250000000000000e-02         1.447730065088509e+00         4.009686425600454e+01         4.971315646077327e+00         
1.406250000000000e-02         1.608769824000681e+00         4.010471177536566e+01         4.968125122000957e+00         
1.562500000000000e-02         1.769838107765194e+00         4.011197577209690e+01         4.964933950430904e+00         
1.718750000000000e-02         1.930932829232616e+00         4.011865613592752e+01         4.961742138428060e+00         
1.875000000000000e-02         2.092051900852561e+00         4.012475276415087e+01         4.958549692932546e+00         
2.031250000000000e-02         2.253193234700460e+00         4.013026556162602e+01         4.955356620764276e+00         
2.187500000000000e-02         2.414354742504340e+00         4.013519444077917e+01         4.952162928623534e+00         
2.343750000000000e-02         2.575534335671613e+00         4.013953932160504e+01         4.948968623091547e+00         
2.500000000000000e-02         2.736729925315880e+00         4.014330013166817e+01         4.945773710631062e+00         
2.656250000000001e-02         2.897939422283733e+00         4.014647680610403e+01         4.942578197586932e+00         
2.812500000000001e-02         3.059160737181582e+00         4.014906928762014e+01         4.939382090186697e+00         
2.968750000000001e-02         3.220391780402474e+00         4.015107752649701e+01         4.936185394541177e+00         
3.125000000000001e-02         3.381630462152933e+00         4.015250148058897e+01         4.932988116645058e+00         
3.281250000000001e-02         3.542874692479801e+00         4.015334111532504e+01         4.929790262377495e+00         
3.437500000000001e-02         3.704122381297090e+00         4.015359640370949e+01         4.926591837502700e+00         
3.593750000000001e-02         3.865371438412839e+00         4.015326732632244e+01         4.923392847670552e+00         
3.750000000000001e-02         4.026619773555976e+00         4.015235387132034e+01         4.920193298417194e+00         
3.906250000000001e-02         4.187865296403195e+00         4.015085603443634e+01         4.916993195165642e+00         
4.062500000000002e-02         4.349105916605828e+00         4.014877381898049e+01         4.913792543226394e+00         
4.218750000000002e-02         4.510339543816731e+00         4.014610723584000e+01         4.910591347798038e+00         
4.375000000000002e-02         4.671564087717170e+00         4.014285630347919e+01         4.907389613967871e+00         
4.531250000000002e-02         4.832777458043717e+00         4.013902104793955e+01         4.904187346712512e+00         
4.687500000000002e-02         4.993977564615142e+00         4.013460150283954e+01         4.900984550898523e+00         
4.843750000000002e-02         5.155162317359324e+00         4.012959770937436e+01         4.897781231283028e+00         
5.000000000000002e-02         5.316329626340148e+00         4.012400971631563e+01         4.894577392514334e+00         
5.156250000000002e-02         5.477477401784423e+00         4.011783758001094e+01         4.891373039132564e+00         
5.312500000000003e-02         5.638603554108787e+00         4.011108136438329e+01         4.888168175570275e+00         
5.468750000000003e-02         5.799705993946628e+00         4.010374114093045e+01         4.884962806153094e+00         
5.625000000000003e-02         5.960782632174997e+00         4.009581698872425e+01         4.881756935100348e+00         
5.781250000000003e-02         6.121831379941533e+00         4.008730899440970e+01         4.878550566525691e+00         
5.937500000000003e-02         6.282850148691379e+00         4.007821725220406e+01         4.875343704437748e+00         
6.093750000000003e-02         6.443836850194110e+00         4.006854186389579e+01         4.872136352740745e+00         
6.250000000000003e-02         6.604789396570653e+00         4.005828293884340e+01         4.868928515235151e+00         
6.406250000000002e-02         6.765705700320211e+00         4.004744059397424e+01         4.865720195618311e+00         
6.562500000000002e-02         6.926583674347190e+00         4.003601495378309e+01         4.862511397485097e+00         
6.718750000000001e-02         7.087421231988121e+00         4.002400615033078e+01         4.859302124328540e+00         
6.875000000000001e-02         7.248216287038582e+00         4.001141432324258e+01         4.856092379540482e+00         
7.031250000000000e-02         7.408966753780126e+00         3.999823961970662e+01         4.852882166412216e+00         
7.187499999999999e-02         7.569670547007195e+00         3.998448219447206e+01         4.849671488135133e+00         
7.343749999999999e-02         7.730325582054044e+00         3.997014220984734e+01         4.846460347801372e+00         
7.499999999999998e-02         7.890929774821657e+00         3.995521983569814e+01         4.843248748404465e+00         
7.656249999999998e-02         8.051481041804664e+00         3.993971524944538e+01         4.840036692839986e+00         
7.812499999999997e-02         8.211977300118244e+00         3.992362863606309e+01         4.836824183906206e+00         
