time                          x                             y                             z                             
5.312500000000003e-02         2.009615285209929e+01         1.359332514184753e+00         1.998859070182978e+01         
5.468750000000003e-02         2.010171318297775e+01         1.397817836034824e+00         1.998792775329906e+01         
5.625000000000003e-02         2.010742884385964e+01         1.436276628861557e+00         1.998724599080577e+01         
5.781250000000003e-02         2.011329973803333e+01         1.474708333574179e+00         1.998654540696249e+01         
5.937500000000003e-02         2.011932576675604e+01         1.513112391448691e+00         1.998582599440348e+01         
6.093750000000003e-02         2.012550682925513e+01         1.551488244135087e+00         1.998508774578484e+01         
6.250000000000003e-02         2.013184282272960e+01         1.589835333664570e+00         1.998433065378468e+01         
6.406250000000002e-02         2.013833364235143e+01         1.628153102456753e+00         1.998355471110330e+01         
6.562500000000002e-02         2.014497918126708e+01         1.666440993326867e+00         1.998275991046334e+01         
6.718750000000001e-02         2.015177933059899e+01         1.704698449492956e+00         1.998194624460998e+01         
6.875000000000001e-02         2.015873397944704e+01         1.742924914583069e+00         1.998111370631108e+01         
7.031250000000000e-02         2.016584301489012e+01         1.781119832642448e+00         1.998026228835737e+01         
7.187499999999999e-02         2.017310632198768e+01         1.819282648140705e+00         1.997939198356258e+01         
7.343749999999999e-02         2.018052378378133e+01         1.857412805978999e+00         1.997850278476367e+01         
7.499999999999998e-02         2.018809528129641e+01         1.895509751497205e+00         1.997759468482091e+01         
7.656249999999998e-02         2.019582069354371e+01         1.933572930481076e+00         1.997666767661813e+01         
7.812499999999997e-02         2.020369989752104e+01         1.971601789169400e+00         1.997572175306279e+01         
7.968749999999997e-02         2.021173276821500e+01         2.009595774261152e+00         1.997475690708622e+01         
8.124999999999996e-02         2.021991917860268e+01         2.047554332922638e+00         1.997377313164375e+01         
8.281249999999996e-02         2.022825899965335e+01         2.085476912794634e+00         1.997277041971486e+01         
8.437499999999995e-02         2.023675210033032e+01         2.123362961999518e+00         1.997174876430332e+01         
8.593749999999994e-02         2.024539834759267e+01         2.161211929148392e+00         1.997070815843741e+01         
8.749999999999994e-02         2.025419760639709e+01         2.199023263348209e+00         1.996964859517001e+01         
8.906249999999993e-02         2.026314973969974e+01         2.236796414208877e+00         1.996857006757880e+01         
9.062499999999993e-02         2.027225460845812e+01         2.274530831850370e+00         1.996747256876638e+01         
9.218749999999992e-02         2.028151207163295e+01         2.312225966909827e+00         1.996635609186043e+01         
9.374999999999992e-02         2.029092198619013e+01         2.349881270548639e+00         1.996522063001389e+01         
9.531249999999991e-02         2.030048420710268e+01         2.387496194459541e+00         1.996406617640507e+01         
9.687499999999991e-02         2.031019858735270e+01         2.425070190873685e+00         1.996289272423781e+01         
9.843749999999990e-02         2.032006497793340e+01         2.462602712567711e+00         1.996170026674167e+01         
9.999999999999989e-02         2.033008322785111e+01         2.500093212870816e+00         1.996048879717200e+01         
1.015624999999999e-01         2.034025318412733e+01         2.537541145671803e+00         1.995925830881015e+01         
1.031249999999999e-01         2.035057469180085e+01         2.574945965426133e+00         1.995800879496359e+01         
1.046874999999999e-01         2.036104759392983e+01         2.612307127162969e+00         1.995674024896606e+01         
1.062499999999999e-01         2.037167173159389e+01         2.649624086492206e+00         1.995545266417768e+01         
1.078124999999999e-01         2.038244694389637e+01         2.686896299611497e+00         1.995414603398517e+01         
1.093749999999999e-01         2.039337306796641e+01         2.724123223313275e+00         1.995282035180190e+01         
1.109374999999999e-01         2.040444993896123e+01         2.761304314991758e+00         1.995147561106810e+01         
1.124999999999999e-01         2.041567739006831e+01         2.798439032649958e+00         1.995011180525094e+01         
1.140624999999998e-01         2.042705525250771e+01         2.835526834906668e+00         1.994872892784472e+01         
1.156249999999998e-01         2.043858335553431e+01         2.872567181003456e+00         1.994732697237097e+01         
1.171874999999998e-01         2.045026152644011e+01         2.909559530811637e+00         1.994590593237862e+01         
1.187499999999998e-01         2.046208959055661e+01         2.946503344839246e+00         1.994446580144408e+01         
1.203124999999998e-01         2.047406737125717e+01         2.983398084237999e+00         1.994300657317143e+01         
1.218749999999998e-01         2.048619468995934e+01         3.020243210810245e+00         1.994152824119253e+01         
1.234374999999998e-01         2.049847136612733e+01         3.057038187015910e+00         1.994003079916712e+01         
1.249999999999998e-01         2.051089721727442e+01         3.093782475979437e+00         1.993851424078302e+01         
1.265624999999998e-01         2.052347205896543e+01         3.130475541496707e+00         1.993697855975620e+01         
1.281249999999998e-01         2.053619570481921e+01         3.167116848041961e+00         1.993542374983091e+01         
1.296874999999998e-01         2.054906796651114e+01         3.203705860774708e+00         1.993384980477985e+01         
1.312499999999998e-01         2.056208865377567e+01         3.240242045546627e+00         1.993225671840426e+01         
1.328124999999998e-01         2.057525757440891e+01         3.276724868908456e+00         1.993064448453405e+01         
1.343749999999998e-01         2.058857453427117e+01         3.313153798116876e+00         1.992901309702793e+01         
1.359374999999998e-01         2.060203933728962e+01         3.349528301141382e+00         1.992736254977354e+01         
1.374999999999998e-01         2.061565178546088e+01         3.385847846671149e+00         1.992569283668754e+01         
1.390624999999998e-01         2.062941167885372e+01         3.422111904121883e+00         1.992400395171579e+01         
1.406249999999998e-01         2.064331881561174e+01         3.458319943642668e+00         1.992229588883339e+01         
1.421874999999997e-01         2.065737299195606e+01         3.494471436122801e+00         1.992056864204487e+01         
1.437499999999997e-01         2.067157400218808e+01         3.530565853198617e+00         1.991882220538428e+01         
1.453124999999997e-01         2.068592163869224e+01         3.566602667260303e+00         1.991705657291529e+01         
1.468749999999997e-01         2.070041569193878e+01         3.602581351458705e+00         1.991527173873133e+01         
1.484374999999997e-01         2.071505595048658e+01         3.638501379712126e+00         1.991346769695569e+01         
1.499999999999997e-01         2.072984220098598e+01         3.674362226713106e+00         1.991164444174166e+01         
1.515624999999997e-01         2.074477422818164e+01         3.710163367935206e+00         1.990980196727259e+01         
1.531249999999997e-01         2.075985181491544e+01         3.745904279639766e+00         1.990794026776206e+01         
1.546874999999997e-01         2.077507474212934e+01         3.781584438882664e+00         1.990605933745395e+01         
1.562499999999997e-01         2.079044278886840e+01         3.817203323521059e+00         1.990415917062256e+01         
1.578124999999997e-01         2.080595573228363e+01         3.852760412220128e+00         1.990223976157275e+01         
1.593749999999997e-01         2.082161334763506e+01         3.888255184459787e+00         1.990030110463998e+01         
1.609374999999997e-01         2.083741540829470e+01         3.923687120541409e+00         1.989834319419047e+01         
1.624999999999997e-01         2.085336168574958e+01         3.959055701594519e+00         1.989636602462131e+01         
1.640624999999997e-01         2.086945194960481e+01         3.994360409583494e+00         1.989436959036052e+01         
1.656249999999997e-01         2.088568596758664e+01         4.029600727314238e+00         1.989235388586718e+01         
1.671874999999997e-01         2.090206350554559e+01         4.064776138440855e+00         1.989031890563156e+01         
1.687499999999997e-01         2.091858432745957e+01         4.099886127472310e+00         1.988826464417516e+01         
1.703124999999996e-01         2.093524819543698e+01         4.134930179779070e+00         1.988619109605086e+01         
1.718749999999996e-01         2.095205486971997e+01         4.169907781599748e+00         1.988409825584300e+01         
1.734374999999996e-01         2.096900410868757e+01         4.204818420047724e+00         1.988198611816747e+01         
1.749999999999996e-01         2.098609566885895e+01         4.239661583117763e+00         1.987985467767183e+01         
1.765624999999996e-01         2.100332930489663e+01         4.274436759692613e+00         1.987770392903541e+01         
1.781249999999996e-01         2.102070476960980e+01         4.309143439549600e+00         1.987553386696935e+01         
1.796874999999996e-01         2.103822181395755e+01         4.343781113367204e+00         1.987334448621677e+01         
1.812499999999996e-01         2.105588018705226e+01         4.378349272731632e+00         1.987113578155283e+01         
1.828124999999996e-01         2.107367963616287e+01         4.412847410143367e+00         1.986890774778479e+01         
1.843749999999996e-01         2.109161990671829e+01         4.447275019023721e+00         1.986666037975217e+01         
1.859374999999996e-01         2.110970074231078e+01         4.481631593721357e+00         1.986439367232677e+01         
1.874999999999996e-01         2.112792188469933e+01         4.515916629518817e+00         1.986210762041283e+01         
1.890624999999996e-01         2.114628307381315e+01         4.550129622639029e+00         1.985980221894705e+01         
1.906249999999996e-01         2.116478404775507e+01         4.584270070251799e+00         1.985747746289872e+01         
1.921874999999996e-01         2.118342454280508e+01         4.618337470480300e+00         1.985513334726982e+01         
1.937499999999996e-01         2.120220429342377e+01         4.652331322407538e+00         1.985276986709505e+01         
1.953124999999996e-01         2.122112303225591e+01         4.686251126082817e+00         1.985038701744197e+01         
1.968749999999996e-01         2.124018049013399e+01         4.720096382528178e+00         1.984798479341107e+01         
1.984374999999995e-01         2.125937639608177e+01         4.753866593744839e+00         1.984556319013580e+01         
1.999999999999995e-01         2.127871047731790e+01         4.787561262719615e+00         1.984312220278276e+01         
2.015624999999995e-01         2.129818245925953e+01         4.821179893431323e+00         1.984066182655168e+01         
2.031249999999995e-01         2.131779206552598e+01         4.854721990857182e+00         1.983818205667555e+01         
2.046874999999995e-01         2.133753901794235e+01         4.888187060979190e+00         1.983568288842070e+01         
2.062499999999995e-01         2.135742303654327e+01         4.921574610790501e+00         1.983316431708684e+01         
2.078124999999995e-01         2.137744383957657e+01         4.954884148301777e+00         1.983062633800720e+01         
2.093749999999995e-01         2.139760114350705e+01         4.988115182547530e+00         1.982806894654856e+01         
2.109374999999995e-01         2.141789466302020e+01         5.021267223592455e+00         1.982549213811133e+01         
2.124999999999995e-01         2.143832411102600e+01         5.054339782537747e+00         1.982289590812963e+01         
2.140624999999995e-01         2.145888919866272e+01         5.087332371527403e+00         1.982028025207141e+01         
2.156249999999995e-01         2.147958963530077e+01         5.120244503754513e+00         1.981764516543842e+01         
2.171874999999995e-01         2.150042512854649e+01         5.153075693467534e+00         1.981499064376638e+01         
2.187499999999995e-01         2.152139538424608e+01         5.185825455976556e+00         1.981231668262501e+01         
2.203124999999995e-01         2.154250010648947e+01         5.218493307659551e+00         1.980962327761812e+01         
2.218749999999995e-01         2.156373899761422e+01         5.251078765968605e+00         1.980691042438362e+01         
2.234374999999995e-01         2.158511175820948e+01         5.283581349436141e+00         1.980417811859369e+01         
2.249999999999995e-01         2.160661808711993e+01         5.316000577681130e+00         1.980142635595475e+01         
2.265624999999994e-01         2.162825768144980e+01         5.348335971415279e+00         1.979865513220759e+01         
2.281249999999994e-01         2.165003023656683e+01         5.380587052449211e+00         1.979586444312741e+01         
2.296874999999994e-01         2.167193544610630e+01         5.412753343698636e+00         1.979305428452390e+01         
2.312499999999994e-01         2.169397300197513e+01         5.444834369190494e+00         1.979022465224129e+01         
2.328124999999994e-01         2.171614259435589e+01         5.476829654069097e+00         1.978737554215841e+01         
2.343749999999994e-01         2.173844391171092e+01         5.508738724602249e+00         1.978450695018878e+01         
2.359374999999994e-01         2.176087664078645e+01         5.540561108187352e+00         1.978161887228064e+01         
2.374999999999994e-01         2.178344046661670e+01         5.572296333357504e+00         1.977871130441703e+01         
2.390624999999994e-01         2.180613507252811e+01         5.603943929787571e+00         1.977578424261585e+01         
2.406249999999994e-01         2.182896014014343e+01         5.635503428300258e+00         1.977283768292992e+01         
2.421874999999994e-01         2.185191534938599e+01         5.666974360872151e+00         1.976987162144703e+01         
2.437499999999994e-01         2.187500037848390e+01         5.698356260639752e+00         1.976688605428999e+01         
2.453124999999994e-01         2.189821490397429e+01         5.729648661905504e+00         1.976388097761672e+01         
2.468749999999994e-01         2.192155860070757e+01         5.760851100143788e+00         1.976085638762028e+01         
2.484374999999994e-01         2.194503114185174e+01         5.791963112006916e+00         1.975781228052893e+01         
2.499999999999994e-01         2.196863219889669e+01         5.822984235331101e+00         1.975474865260619e+01         
2.515624999999994e-01         2.199236144165850e+01         5.853914009142422e+00         1.975166550015087e+01         
2.531249999999994e-01         2.201621853828386e+01         5.884751973662758e+00         1.974856281949719e+01         
2.546874999999994e-01         2.204020315525435e+01         5.915497670315724e+00         1.974544060701474e+01         
2.562499999999994e-01         2.206431495739094e+01         5.946150641732578e+00         1.974229885910860e+01         
2.578124999999994e-01         2.208855360785830e+01         5.976710431758119e+00         1.973913757221937e+01         
2.593749999999995e-01         2.211291876816931e+01         6.007176585456570e+00         1.973595674282321e+01         
2.609374999999995e-01         2.213741009818949e+01         6.037548649117440e+00         1.973275636743190e+01         
2.624999999999995e-01         2.216202725614149e+01         6.067826170261375e+00         1.972953644259289e+01         
2.640624999999995e-01         2.218676989860955e+01         6.098008697645993e+00         1.972629696488935e+01         
2.656249999999996e-01         2.221163768054407e+01         6.128095781271698e+00         1.972303793094020e+01         
2.671874999999996e-01         2.223663025526613e+01         6.158086972387486e+00         1.971975933740018e+01         
2.687499999999996e-01         2.226174727447204e+01         6.187981823496727e+00         1.971646118095987e+01         
2.703124999999996e-01         2.228698838823794e+01         6.217779888362939e+00         1.971314345834577e+01         
2.718749999999996e-01         2.231235324502438e+01         6.247480722015533e+00         1.970980616632029e+01         
2.734374999999997e-01         2.233784149168096e+01         6.277083880755559e+00         1.970644930168186e+01         
2.749999999999997e-01         2.236345277345099e+01         6.306588922161422e+00         1.970307286126491e+01         
2.765624999999997e-01         2.238918673397610e+01         6.335995405094586e+00         1.969967684193997e+01         
2.781249999999997e-01         2.241504301530098e+01         6.365302889705261e+00         1.969626124061366e+01         
2.796874999999998e-01         2.244102125787804e+01         6.394510937438077e+00         1.969282605422874e+01         
2.812499999999998e-01         2.246712110057218e+01         6.423619111037735e+00         1.968937127976421e+01         
2.828124999999998e-01         2.249334218066548e+01         6.452626974554647e+00         1.968589691423524e+01         
2.843749999999998e-01         2.251968413386202e+01         6.481534093350556e+00         1.968240295469333e+01         
2.859374999999998e-01         2.254614659429262e+01         6.510340034104137e+00         1.967888939822623e+01         
2.874999999999999e-01         2.257272919451966e+01         6.539044364816588e+00         1.967535624195807e+01         
2.890624999999999e-01         2.259943156554191e+01         6.567646654817199e+00         1.967180348304937e+01         
2.906249999999999e-01         2.262625333679938e+01         6.596146474768902e+00         1.966823111869702e+01         
2.921874999999999e-01         2.265319413617816e+01         6.624543396673809e+00         1.966463914613441e+01         
2.937500000000000e-01         2.268025359001532e+01         6.652836993878732e+00         1.966102756263138e+01         
2.953125000000000e-01         2.270743132310381e+01         6.681026841080679e+00         1.965739636549430e+01         
2.968750000000000e-01         2.273472695869739e+01         6.709112514332342e+00         1.965374555206611e+01         
2.984375000000000e-01         2.276214011851556e+01         6.737093591047563e+00         1.965007511972631e+01         
3.000000000000000e-01         2.278967042274852e+01         6.764969650006778e+00         1.964638506589102e+01         
3.015625000000001e-01         2.281731749006216e+01         6.792740271362455e+00         1.964267538801301e+01         
3.031250000000001e-01         2.284508093760306e+01         6.820405036644504e+00         1.963894608358173e+01         
3.046875000000001e-01         2.287296038100352e+01         6.847963528765670e+00         1.963519715012334e+01         
