time                          relative_error                
2.975000000000000e+00         5.605361427919910e-02         
2.987500000000000e+00         5.583477690130258e-02         
3.000000000000000e+00         5.559207398801198e-02         
3.012500000000000e+00         5.532750569856926e-02         
3.025000000000000e+00         5.504306838259887e-02         
3.037500000000000e+00         5.474073528359581e-02         
3.050000000000000e+00         5.442243963447596e-02         
3.062500000000000e+00         5.409006020149143e-02         
3.075000000000000e+00         5.374540925589829e-02         
3.087500000000000e+00         5.339022288936862e-02         
3.100000000000000e+00         5.302615353952884e-02         
3.112500000000000e+00         5.265476455567311e-02         
3.125000000000000e+00         5.227752661057078e-02         
3.137500000000000e+00         5.189581575088183e-02         
3.150000000000000e+00         5.151091287434616e-02         
3.162500000000000e+00         5.112400442490442e-02         
3.175000000000000e+00         5.073618410555314e-02         
3.187500000000000e+00         5.034845542151322e-02         
3.200000000000000e+00         4.996173488182661e-02         
3.212500000000000e+00         4.957685570465366e-02         
3.225000000000000e+00         4.919457188936807e-02         
3.237500000000000e+00         4.881556253630746e-02         
3.250000000000000e+00         4.844043631218077e-02         
3.262500000000000e+00         4.806973597525002e-02         
3.275000000000000e+00         4.770394288926137e-02         
3.287500000000000e+00         4.734348146851739e-02         
3.300000000000000e+00         4.698872350843034e-02         
3.312500000000000e+00         4.663999236635958e-02         
3.325000000000000e+00         4.629756696657763e-02         
3.337500000000000e+00         4.596168561091763e-02         
3.350000000000000e+00         4.563254958313177e-02         
3.362500000000000e+00         4.531032654035692e-02         
3.375000000000000e+00         4.499515368947266e-02         
3.387500000000000e+00         4.468714074964683e-02         
3.400000000000000e+00         4.438637270513535e-02         
3.412500000000000e+00         4.409291235452906e-02         
3.425000000000000e+00         4.380680266421908e-02         
3.437500000000000e+00         4.352806893498622e-02         
3.450000000000000e+00         4.325672079136441e-02         
3.462500000000000e+00         4.299275400387977e-02         
3.475000000000000e+00         4.273615215446015e-02         
3.487500000000000e+00         4.248688815531190e-02         
3.500000000000000e+00         4.224492563140652e-02         
3.512500000000000e+00         4.201022017645351e-02         
3.525000000000000e+00         4.178272049187555e-02         
3.537500000000000e+00         4.156236941788808e-02         
3.550000000000000e+00         4.134910486532257e-02         
3.562500000000000e+00         4.114286065635446e-02         
3.575000000000000e+00         4.094356728179524e-02         
3.587500000000000e+00         4.075115258211619e-02         
3.600000000000000e+00         4.056554235887832e-02         
3.612500000000000e+00         4.038666092276919e-02         
3.625000000000000e+00         4.021443158398203e-02         
3.637500000000000e+00         4.004877709023697e-02         
3.650000000000000e+00         3.988962001732532e-02         
3.662500000000000e+00         3.973688311666029e-02         
3.675000000000000e+00         3.959048962395333e-02         
3.687500000000000e+00         3.945036353278438e-02         
3.700000000000000e+00         3.931642983651319e-02         
3.712500000000000e+00         3.918861474168119e-02         
3.725000000000000e+00         3.906684585577661e-02         
3.737500000000000e+00         3.895105235197727e-02         
3.750000000000000e+00         3.884116511325386e-02         
3.762500000000000e+00         3.873711685799904e-02         
3.775000000000000e+00         3.863884224914787e-02         
3.787500000000000e+00         3.854627798857727e-02         
3.800000000000000e+00         3.845936289840122e-02         
3.812500000000000e+00         3.837803799063196e-02         
3.825000000000000e+00         3.830224652653559e-02         
3.837500000000000e+00         3.823193406688660e-02         
3.850000000000000e+00         3.816704851420883e-02         
3.862500000000000e+00         3.810754014799057e-02         
3.875000000000000e+00         3.805336165376201e-02         
3.887500000000000e+00         3.800446814684014e-02         
3.900000000000000e+00         3.796081719146797e-02         
3.912500000000000e+00         3.792236881600341e-02         
3.925000000000000e+00         3.788908552475159e-02         
3.937500000000000e+00         3.786093230697236e-02         
3.950000000000000e+00         3.783787664354580e-02         
3.962500000000000e+00         3.781988851173154e-02         
3.975000000000000e+00         3.780694038841285e-02         
3.987500000000000e+00         3.779900725217696e-02         
4.000000000000000e+00         3.779606658455323e-02         
4.012500000000000e+00         3.779809837069268e-02         
4.025000000000000e+00         3.780508509975063e-02         
4.037500000000001e+00         3.781701176520287e-02         
4.050000000000000e+00         3.783386586530701e-02         
4.062500000000000e+00         3.785563740389723e-02         
4.075000000000000e+00         3.788231889168345e-02         
4.087500000000000e+00         3.791390534820972e-02         
4.100000000000001e+00         3.795039430460781e-02         
4.112500000000000e+00         3.799178580727341e-02         
4.125000000000000e+00         3.803808242257855e-02         
4.137500000000000e+00         3.808928924271634e-02         
4.150000000000000e+00         3.814541389277806e-02         
4.162500000000001e+00         3.820646653913722e-02         
4.175000000000000e+00         3.827245989922059e-02         
4.187500000000000e+00         3.834340925272967e-02         
4.200000000000000e+00         3.841933245437527e-02         
4.212500000000000e+00         3.850024994817667e-02         
4.225000000000001e+00         3.858618478337605e-02         
4.237500000000000e+00         3.867716263200814e-02         
4.250000000000000e+00         3.877321180816526e-02         
4.262500000000000e+00         3.887436328898915e-02         
4.275000000000000e+00         3.898065073741876e-02         
4.287500000000001e+00         3.909211052671626e-02         
4.300000000000000e+00         3.920878176679338e-02         
4.312500000000000e+00         3.933070633234974e-02         
4.325000000000000e+00         3.945792889283580e-02         
4.337500000000000e+00         3.959049694424558e-02         
4.350000000000001e+00         3.972846084273869e-02         
4.362500000000000e+00         3.987187384009001e-02         
4.375000000000000e+00         4.002079212095393e-02         
4.387500000000000e+00         4.017527484192879e-02         
4.400000000000000e+00         4.033538417240055e-02         
4.412500000000001e+00         4.050118533713307e-02         
4.425000000000000e+00         4.067274666057064e-02         
4.437500000000000e+00         4.085013961280559e-02         
4.450000000000000e+00         4.103343885715782e-02         
4.462500000000000e+00         4.122272229929697e-02         
4.475000000000001e+00         4.141807113783550e-02         
4.487500000000000e+00         4.161956991629797e-02         
4.500000000000000e+00         4.182730657636716e-02         
4.512500000000000e+00         4.204137251228388e-02         
4.525000000000000e+00         4.226186262626610e-02         
4.537500000000001e+00         4.248887538479062e-02         
4.550000000000000e+00         4.272251287555993e-02         
4.562500000000000e+00         4.296288086495282e-02         
4.575000000000000e+00         4.321008885573336e-02         
4.587500000000000e+00         4.346425014475948e-02         
4.600000000000001e+00         4.372548188040639e-02         
4.612500000000000e+00         4.399390511937787e-02         
4.625000000000000e+00         4.426964488254660e-02         
4.637500000000000e+00         4.455283020941538e-02         
4.650000000000000e+00         4.484359421074642e-02         
4.662500000000001e+00         4.514207411885466e-02         
4.675000000000000e+00         4.544841133499876e-02         
4.687500000000000e+00         4.576275147324579e-02         
4.700000000000000e+00         4.608524440011025e-02         
4.712500000000000e+00         4.641604426919394e-02         
4.725000000000001e+00         4.675530954996746e-02         
4.737500000000000e+00         4.710320304974325e-02         
4.750000000000000e+00         4.745989192778438e-02         
4.762500000000000e+00         4.782554770038534e-02         
4.775000000000000e+00         4.820034623563828e-02         
4.787500000000001e+00         4.858446773646126e-02         
4.800000000000001e+00         4.897809671032408e-02         
4.812500000000000e+00         4.938142192394376e-02         
4.825000000000000e+00         4.979463634104918e-02         
4.837500000000000e+00         5.021793704112747e-02         
4.850000000000001e+00         5.065152511685345e-02         
4.862500000000001e+00         5.109560554768741e-02         
4.875000000000000e+00         5.155038704687747e-02         
4.887500000000000e+00         5.201608187884500e-02         
4.900000000000000e+00         5.249290564364890e-02         
4.912500000000001e+00         5.298107702491591e-02         
4.925000000000001e+00         5.348081749730157e-02         
4.937500000000000e+00         5.399235098919154e-02         
4.950000000000000e+00         5.451590349597938e-02         
4.962500000000000e+00         5.505170263885750e-02         
4.975000000000001e+00         5.559997716363264e-02         
4.987500000000001e+00         5.616095637363001e-02         
5.000000000000000e+00         5.673486949027853e-02         
5.012500000000000e+00         5.732194493447931e-02         
5.025000000000000e+00         5.792240952134570e-02         
5.037500000000001e+00         5.853648756037894e-02         
5.050000000000001e+00         5.916439985260626e-02         
5.062500000000000e+00         5.980636257566743e-02         
5.075000000000000e+00         6.046258604729842e-02         
5.087500000000000e+00         6.113327335713609e-02         
5.100000000000001e+00         6.181861885626987e-02         
5.112500000000001e+00         6.251880649351042e-02         
5.125000000000000e+00         6.323400798694503e-02         
5.137500000000000e+00         6.396438081903247e-02         
5.150000000000000e+00         6.471006604327748e-02         
5.162500000000001e+00         6.547118589045701e-02         
5.175000000000001e+00         6.624784116245856e-02         
5.187500000000000e+00         6.704010840211565e-02         
5.200000000000000e+00         6.784803682798732e-02         
5.212500000000000e+00         6.867164502392757e-02         
5.225000000000001e+00         6.951091737454301e-02         
5.237500000000001e+00         7.036580023934946e-02         
5.250000000000000e+00         7.123619786065229e-02         
5.262500000000000e+00         7.212196800298808e-02         
5.275000000000000e+00         7.302291732546240e-02         
5.287500000000001e+00         7.393879649257074e-02         
5.300000000000001e+00         7.486929503420769e-02         
5.312500000000000e+00         7.581403597162409e-02         
5.325000000000000e+00         7.677257023317899e-02         
5.337500000000000e+00         7.774437089190672e-02         
5.350000000000001e+00         7.872882726625011e-02         
5.362500000000001e+00         7.972523893581809e-02         
5.375000000000000e+00         8.073280973569971e-02         
5.387500000000000e+00         8.175064180566723e-02         
5.400000000000000e+00         8.277772978441407e-02         
5.412500000000001e+00         8.381295525361272e-02         
5.425000000000001e+00         8.485508155180774e-02         
5.437500000000000e+00         8.590274909359016e-02         
5.450000000000000e+00         8.695447134469220e-02         
5.462500000000000e+00         8.800863161800979e-02         
5.475000000000001e+00         8.906348086839332e-02         
5.487500000000001e+00         9.011713667452501e-02         
5.500000000000000e+00         9.116758360340890e-02         
5.512500000000000e+00         9.221267515588327e-02         
5.525000000000000e+00         9.325013748906789e-02         
5.537500000000001e+00         9.427757510268277e-02         
5.550000000000001e+00         9.529247865967221e-02         
5.562500000000000e+00         9.629223508662001e-02         
5.575000000000000e+00         9.727414006536200e-02         
5.587500000000000e+00         9.823541298357218e-02         
5.600000000000001e+00         9.917321435896810e-02         
5.612500000000001e+00         1.000846656896443e-01         
5.625000000000000e+00         1.009668716130523e-01         
5.637500000000000e+00         1.018169441800168e-01         
5.650000000000000e+00         1.026320289703588e-01         
5.662500000000001e+00         1.034093326961980e-01         
5.675000000000001e+00         1.041461518614059e-01         
5.687500000000000e+00         1.048399019749303e-01         
5.700000000000000e+00         1.054881467559061e-01         
5.712500000000000e+00         1.060886267236638e-01         
5.725000000000001e+00         1.066392865395299e-01         
5.737500000000001e+00         1.071383004626900e-01         
5.750000000000000e+00         1.075840953012545e-01         
5.762500000000000e+00         1.079753702828417e-01         
5.775000000000000e+00         1.083111133358309e-01         
5.787500000000001e+00         1.085906133609003e-01         
5.800000000000001e+00         1.088134681791724e-01         
5.812500000000000e+00         1.089795879636462e-01         
5.825000000000000e+00         1.090891940891323e-01         
5.837500000000000e+00         1.091428134666069e-01         
5.850000000000001e+00         1.091412685546625e-01         
5.862500000000001e+00         1.090856633577302e-01         
5.875000000000000e+00         1.089773658228907e-01         
5.887500000000000e+00         1.088179871303037e-01         
5.900000000000000e+00         1.086093584337353e-01         
5.912500000000001e+00         1.083535056459118e-01         
5.925000000000001e+00         1.080526228783788e-01         
5.937500000000000e+00         1.077090451383740e-01         
5.950000000000000e+00         1.073252208581667e-01         
5.962500000000000e+00         1.069036847884387e-01         
5.975000000000001e+00         1.064470317301544e-01         
5.987500000000001e+00         1.059578915128351e-01         
6.000000000000000e+00         1.054389055550106e-01         
6.012500000000000e+00         1.048927052684582e-01         
6.025000000000000e+00         1.043218924948078e-01         
6.037500000000001e+00         1.037290220938174e-01         
6.050000000000001e+00         1.031165867391526e-01         
6.062500000000000e+00         1.024870039213079e-01         
6.075000000000000e+00         1.018426051092292e-01         
6.087500000000000e+00         1.011856269826352e-01         
6.100000000000001e+00         1.005182046159370e-01         
6.112500000000001e+00         9.984236647160238e-02         
6.125000000000000e+00         9.916003104516866e-02         
6.137500000000000e+00         9.847300499504998e-02         
6.150000000000000e+00         9.778298258690338e-02         
6.162500000000001e+00         9.709154628365119e-02         
6.175000000000001e+00         9.640016831739417e-02         
6.187500000000000e+00         9.571021308750291e-02         
6.200000000000000e+00         9.502294023935355e-02         
6.212500000000000e+00         9.433950828977697e-02         
6.225000000000001e+00         9.366097867772254e-02         
6.237500000000001e+00         9.298832013139051e-02         
6.250000000000000e+00         9.232241325578566e-02         
6.262500000000000e+00         9.166405525694220e-02         
6.275000000000000e+00         9.101396473077973e-02         
6.287500000000001e+00         9.037278645547225e-02         
6.300000000000001e+00         8.974109613627303e-02         
6.312500000000000e+00         8.911940506086677e-02         
6.325000000000000e+00         8.850816463150329e-02         
6.337500000000000e+00         8.790777074742089e-02         
6.350000000000001e+00         8.731856801743282e-02         
6.362500000000001e+00         8.674085378804865e-02         
6.375000000000000e+00         8.617488197723601e-02         
6.387500000000000e+00         8.562086670793508e-02         
6.400000000000000e+00         8.507898573878565e-02         
6.412500000000001e+00         8.454938369230681e-02         
6.425000000000001e+00         8.403217508302536e-02         
6.437500000000000e+00         8.352744714985043e-02         
6.450000000000000e+00         8.303526249842004e-02         
6.462500000000000e+00         8.255566156020484e-02         
6.475000000000001e+00         8.208866487596109e-02         
6.487500000000001e+00         8.163427521166015e-02         
6.500000000000000e+00         8.119247951537312e-02         
6.512500000000000e+00         8.076325072375931e-02         
6.525000000000000e+00         8.034654942685029e-02         
6.537500000000001e+00         7.994232539974368e-02         
6.550000000000001e+00         7.955051900966807e-02         
6.562500000000000e+00         7.917106250663969e-02         
6.575000000000000e+00         7.880388120565976e-02         
6.587500000000000e+00         7.844889456808242e-02         
6.600000000000001e+00         7.810601718942757e-02         
6.612500000000001e+00         7.777515970056799e-02         
6.625000000000000e+00         7.745622958882989e-02         
6.637500000000000e+00         7.714913194519059e-02         
6.650000000000000e+00         7.685377014337304e-02         
6.662500000000001e+00         7.657004645628271e-02         
6.675000000000001e+00         7.629786261487126e-02         
6.687500000000000e+00         7.603712031417370e-02         
6.700000000000000e+00         7.578772167093492e-02         
6.712500000000000e+00         7.554956963693278e-02         
6.725000000000001e+00         7.532256837179779e-02         
6.737500000000001e+00         7.510662357885949e-02         
6.750000000000000e+00         7.490164280727535e-02         
6.762500000000000e+00         7.470753572345119e-02         
6.775000000000000e+00         7.452421435452855e-02         
6.787500000000001e+00         7.435159330649546e-02         
6.800000000000001e+00         7.418958995926983e-02         
6.812500000000000e+00         7.403812464092047e-02         
6.825000000000000e+00         7.389712078300653e-02         
6.837500000000000e+00         7.376650505885639e-02         
6.850000000000001e+00         7.364620750645362e-02         
6.862500000000001e+00         7.353616163745659e-02         
6.875000000000000e+00         7.343630453374515e-02         
6.887500000000000e+00         7.334657693277112e-02         
6.900000000000000e+00         7.326692330287167e-02         
6.912500000000001e+00         7.319729190960890e-02         
6.925000000000001e+00         7.313763487409523e-02         
6.937500000000000e+00         7.308790822418199e-02         
6.950000000000000e+00         7.304807193930445e-02         
6.962500000000000e+00         7.301808998969922e-02         
6.975000000000001e+00         7.299793037064564e-02         
6.987500000000001e+00         7.298756513231183e-02         
7.000000000000000e+00         7.298697040573021e-02         
7.012500000000000e+00         7.299612642536869e-02         
7.025000000000000e+00         7.301501754871516e-02         
7.037500000000001e+00         7.304363227323959e-02         
7.050000000000001e+00         7.308196325105948e-02         
7.062500000000000e+00         7.313000730158256e-02         
7.075000000000000e+00         7.318776542237082e-02         
7.087500000000000e+00         7.325524279842331e-02         
7.100000000000001e+00         7.333244881004333e-02         
7.112500000000001e+00         7.341939703942084e-02         
7.125000000000000e+00         7.351610527602515e-02         
7.137500000000000e+00         7.362259552087304e-02         
7.150000000000000e+00         7.373889398970519e-02         
7.162500000000001e+00         7.386503111507201e-02         
7.175000000000001e+00         7.400104154730074e-02         
7.187500000000000e+00         7.414696415428215e-02         
7.200000000000000e+00         7.430284201999102e-02         
7.212500000000000e+00         7.446872244161254e-02         
7.225000000000001e+00         7.464465692512862e-02         
7.237500000000001e+00         7.483070117917308e-02         
7.250000000000000e+00         7.502691510693935e-02         
7.262500000000000e+00         7.523336279588755e-02         
7.275000000000000e+00         7.545011250495871e-02         
7.287500000000001e+00         7.567723664897083e-02         
7.300000000000001e+00         7.591481177982685e-02         
7.312500000000000e+00         7.616291856412723e-02         
7.325000000000000e+00         7.642164175672971e-02         
7.337500000000000e+00         7.669107016975954e-02         
7.350000000000001e+00         7.697129663651237e-02         
7.362500000000001e+00         7.726241796965062e-02         
7.375000000000000e+00         7.756453491302842e-02         
7.387500000000000e+00         7.787775208642303e-02         
7.400000000000000e+00         7.820217792238547e-02         
7.412500000000001e+00         7.853792459435499e-02         
7.425000000000001e+00         7.888510793510385e-02         
7.437500000000000e+00         7.924384734450925e-02         
7.450000000000000e+00         7.961426568555008e-02         
7.462500000000000e+00         7.999648916735497e-02         
7.475000000000001e+00         8.039064721401516e-02         
7.487500000000001e+00         8.079687231778621e-02         
7.500000000000000e+00         8.121529987518766e-02         
7.512500000000000e+00         8.164606800439418e-02         
7.525000000000000e+00         8.208931734219803e-02         
7.537500000000001e+00         8.254519081868010e-02         
7.550000000000001e+00         8.301383340760360e-02         
7.562500000000000e+00         8.349539185038959e-02         
7.575000000000000e+00         8.399001435139135e-02         
