time                          relative_error                
9.375000000000000e-02         1.686090701191487e-04         
9.531250000000001e-02         1.713667797165248e-04         
9.687500000000000e-02         1.741219451009988e-04         
9.843750000000001e-02         1.768745295053017e-04         
1.000000000000000e-01         1.796244964035043e-04         
1.015625000000000e-01         1.823718095132624e-04         
1.031250000000000e-01         1.851164327996000e-04         
1.046875000000000e-01         1.878583304770103e-04         
1.062500000000000e-01         1.905974670118872e-04         
1.078125000000000e-01         1.933338071259899e-04         
1.093750000000000e-01         1.960673157973534e-04         
1.109375000000000e-01         1.987979582646978e-04         
1.125000000000000e-01         2.015257000290549e-04         
1.140625000000000e-01         2.042505068557089e-04         
1.156250000000000e-01         2.069723447771753e-04         
1.171875000000000e-01         2.096911800953063e-04         
1.187500000000000e-01         2.124069793834778e-04         
1.203125000000000e-01         2.151197094890928e-04         
1.218750000000000e-01         2.178293375354077e-04         
1.234375000000000e-01         2.205358309231691e-04         
1.250000000000000e-01         2.232391573341772e-04         
1.265625000000000e-01         2.259392847317823e-04         
1.281250000000000e-01         2.286361813630838e-04         
1.296875000000000e-01         2.313298157619433e-04         
1.312500000000000e-01         2.340201567492718e-04         
1.328125000000000e-01         2.367071734355160e-04         
1.343750000000000e-01         2.393908352227580e-04         
1.359375000000000e-01         2.420711118063663e-04         
1.375000000000000e-01         2.447479731759538e-04         
1.390625000000000e-01         2.474213896168874e-04         
1.406250000000000e-01         2.500913317131985e-04         
1.421875000000000e-01         2.527577703475961e-04         
1.437500000000000e-01         2.554206767031398e-04         
1.453125000000000e-01         2.580800222659091e-04         
1.468750000000000e-01         2.607357788246602e-04         
1.484375000000000e-01         2.633879184726815e-04         
1.500000000000000e-01         2.660364136095982e-04         
1.515625000000000e-01         2.686812369416360e-04         
1.531250000000000e-01         2.713223614836405e-04         
1.546875000000000e-01         2.739597605594086e-04         
1.562500000000000e-01         2.765934078026910e-04         
1.578125000000000e-01         2.792232771589325e-04         
1.593750000000000e-01         2.818493428855633e-04         
1.609375000000000e-01         2.844715795531026e-04         
1.625000000000000e-01         2.870899620456635e-04         
1.640625000000000e-01         2.897044655625830e-04         
1.656250000000000e-01         2.923150656176450e-04         
1.671875000000000e-01         2.949217380414266e-04         
1.687500000000000e-01         2.975244589803633e-04         
1.703125000000000e-01         3.001232048988097e-04         
1.718750000000000e-01         3.027179525783827e-04         
1.734375000000000e-01         3.053086791190268e-04         
1.750000000000000e-01         3.078953619392894e-04         
1.765625000000000e-01         3.104779787769646e-04         
1.781250000000000e-01         3.130565076889221e-04         
1.796875000000000e-01         3.156309270513627e-04         
1.812500000000000e-01         3.182012155611813e-04         
1.828125000000000e-01         3.207673522347106e-04         
1.843750000000000e-01         3.233293164084723e-04         
1.859375000000000e-01         3.258870877395750e-04         
1.875000000000000e-01         3.284406462056505e-04         
1.890625000000000e-01         3.309899721041271e-04         
1.906250000000000e-01         3.335350460536004e-04         
1.921875000000000e-01         3.360758489918791e-04         
1.937500000000000e-01         3.386123621781440e-04         
1.953125000000000e-01         3.411445671907334e-04         
1.968750000000000e-01         3.436724459282739e-04         
1.984375000000000e-01         3.461959806080414e-04         
2.000000000000000e-01         3.487151537678324e-04         
2.015625000000000e-01         3.512299482636331e-04         
2.031250000000000e-01         3.537403472699299e-04         
2.046875000000000e-01         3.562463342798360e-04         
2.062500000000000e-01         3.587478931038758e-04         
2.078125000000000e-01         3.612450078696883e-04         
2.093750000000000e-01         3.637376630214644e-04         
2.109375000000000e-01         3.662258433202100e-04         
2.125000000000000e-01         3.687095338416789e-04         
2.140625000000000e-01         3.711887199764741e-04         
2.156250000000000e-01         3.736633874300901e-04         
2.171875000000000e-01         3.761335222209893e-04         
2.187500000000000e-01         3.785991106800235e-04         
2.203125000000000e-01         3.810601394508032e-04         
2.218750000000000e-01         3.835165954871187e-04         
2.234375000000000e-01         3.859684660535415e-04         
2.250000000000000e-01         3.884157387237980e-04         
2.265625000000000e-01         3.908584013803251e-04         
2.281250000000000e-01         3.932964422121390e-04         
2.296875000000000e-01         3.957298497157735e-04         
2.312500000000000e-01         3.981586126923703e-04         
2.328125000000000e-01         4.005827202481159e-04         
2.343750000000000e-01         4.030021617917980e-04         
2.359375000000000e-01         4.054169270348788e-04         
2.375000000000000e-01         4.078270059899212e-04         
2.390625000000000e-01         4.102323889683987e-04         
2.406250000000000e-01         4.126330665817422e-04         
2.421875000000000e-01         4.150290297379367e-04         
2.437500000000000e-01         4.174202696409217e-04         
2.453125000000000e-01         4.198067777901178e-04         
2.468750000000000e-01         4.221885459781718e-04         
2.484375000000000e-01         4.245655662901333e-04         
2.500000000000000e-01         4.269378311014397e-04         
2.515625000000000e-01         4.293053330774235e-04         
2.531250000000000e-01         4.316680651710612e-04         
2.546875000000000e-01         4.340260206220527e-04         
2.562500000000000e-01         4.363791929553060e-04         
2.578125000000000e-01         4.387275759790990e-04         
2.593750000000000e-01         4.410711637843748e-04         
2.609375000000000e-01         4.434099507419262e-04         
2.625000000000000e-01         4.457439315021347e-04         
2.640625000000000e-01         4.480731009925646e-04         
2.656250000000000e-01         4.503974544166088e-04         
2.671875000000000e-01         4.527169872522123e-04         
2.687500000000000e-01         4.550316952498298e-04         
2.703125000000000e-01         4.573415744304460e-04         
2.718750000000000e-01         4.596466210851086e-04         
2.734375000000000e-01         4.619468317720307e-04         
2.750000000000000e-01         4.642422033152390e-04         
2.765625000000000e-01         4.665327328031975e-04         
2.781250000000000e-01         4.688184175869980e-04         
2.796875000000000e-01         4.710992552779549e-04         
2.812500000000000e-01         4.733752437469209e-04         
2.828125000000000e-01         4.756463811211756e-04         
2.843750000000000e-01         4.779126657841589e-04         
2.859375000000000e-01         4.801740963722861e-04         
2.875000000000000e-01         4.824306717739046e-04         
2.890625000000000e-01         4.846823911278592e-04         
2.906250000000000e-01         4.869292538197263e-04         
2.921875000000000e-01         4.891712594827456e-04         
2.937500000000000e-01         4.914084079937817e-04         
2.953125000000000e-01         4.936406994718444e-04         
2.968750000000000e-01         4.958681342774284e-04         
2.984375000000000e-01         4.980907130087902e-04         
3.000000000000000e-01         5.003084365018573e-04         
3.015625000000000e-01         5.025213058263473e-04         
3.031250000000000e-01         5.047293222862554e-04         
3.046875000000000e-01         5.069324874151702e-04         
3.062500000000000e-01         5.091308029767739e-04         
3.078125000000000e-01         5.113242709618037e-04         
3.093750000000000e-01         5.135128935852317e-04         
3.109375000000000e-01         5.156966732865623e-04         
3.125000000000000e-01         5.178756127254685e-04         
3.140625000000000e-01         5.200497147816954e-04         
3.156250000000000e-01         5.222189825514952e-04         
3.171875000000000e-01         5.243834193474244e-04         
3.187500000000000e-01         5.265430286945017e-04         
3.203125000000000e-01         5.286978143295830e-04         
3.218750000000000e-01         5.308477801989200e-04         
3.234375000000000e-01         5.329929304556763e-04         
3.250000000000000e-01         5.351332694589955e-04         
3.265625000000000e-01         5.372688017713173e-04         
3.281250000000000e-01         5.393995321560072e-04         
3.296875000000000e-01         5.415254655762720e-04         
3.312500000000000e-01         5.436466071926403e-04         
3.328125000000000e-01         5.457629623608373e-04         
3.343750000000000e-01         5.478745366301938e-04         
3.359375000000000e-01         5.499813357415731e-04         
3.375000000000000e-01         5.520833656246587e-04         
3.390625000000000e-01         5.541806323971509e-04         
3.406250000000000e-01         5.562731423620039e-04         
3.421875000000000e-01         5.583609020052335e-04         
3.437500000000000e-01         5.604439179947207e-04         
3.453125000000000e-01         5.625221971772930e-04         
3.468750000000000e-01         5.645957465775556e-04         
3.484375000000000e-01         5.666645733955165e-04         
3.500000000000000e-01         5.687286850046406e-04         
3.515625000000000e-01         5.707880889495393e-04         
3.531250000000000e-01         5.728427929448317e-04         
3.546875000000000e-01         5.748928048720795e-04         
3.562500000000000e-01         5.769381327788948e-04         
3.578125000000000e-01         5.789787848763847e-04         
3.593750000000000e-01         5.810147695370762e-04         
3.609375000000000e-01         5.830460952931966e-04         
3.625000000000000e-01         5.850727708348129e-04         
3.640625000000000e-01         5.870948050079253e-04         
3.656250000000000e-01         5.891122068119361e-04         
3.671875000000000e-01         5.911249853984583e-04         
3.687500000000000e-01         5.931331500688547e-04         
3.703125000000000e-01         5.951367102730551e-04         
3.718750000000000e-01         5.971356756063798e-04         
3.734375000000000e-01         5.991300558089097e-04         
3.750000000000000e-01         6.011198607631199e-04         
3.765625000000000e-01         6.031051004914908e-04         
3.781250000000000e-01         6.050857851554472e-04         
3.796875000000000e-01         6.070619250527784e-04         
3.812500000000000e-01         6.090335306162060e-04         
3.828125000000000e-01         6.110006124116645e-04         
3.843750000000000e-01         6.129631811359874e-04         
3.859375000000000e-01         6.149212476150536e-04         
3.875000000000000e-01         6.168748228025293e-04         
3.890625000000000e-01         6.188239177772042e-04         
3.906250000000000e-01         6.207685437422823e-04         
3.921875000000000e-01         6.227087120223622e-04         
3.937500000000000e-01         6.246444340622672e-04         
3.953125000000000e-01         6.265757214256981e-04         
3.968750000000000e-01         6.285025857921972e-04         
3.984375000000000e-01         6.304250389567414e-04         
4.000000000000000e-01         6.323430928271166e-04         
4.015625000000000e-01         6.342567594222360e-04         
4.031250000000000e-01         6.361660508709617e-04         
4.046875000000000e-01         6.380709794096218e-04         
4.062500000000000e-01         6.399715573811538e-04         
4.078125000000000e-01         6.418677972323578e-04         
4.093750000000000e-01         6.437597115129633e-04         
4.109375000000000e-01         6.456473128736786e-04         
4.125000000000000e-01         6.475306140647176e-04         
4.140625000000000e-01         6.494096279335846e-04         
4.156250000000000e-01         6.512843674244021e-04         
4.171875000000000e-01         6.531548455749962e-04         
4.187500000000000e-01         6.550210755165429e-04         
4.203125000000000e-01         6.568830704707031e-04         
4.218750000000000e-01         6.587408437493877e-04         
4.234375000000000e-01         6.605944087515454e-04         
4.250000000000000e-01         6.624437789630315e-04         
4.265625000000000e-01         6.642889679545882e-04         
4.281250000000000e-01         6.661299893794519e-04         
4.296875000000000e-01         6.679668569730717e-04         
4.312500000000000e-01         6.697995845507061e-04         
4.328125000000000e-01         6.716281860062712e-04         
4.343750000000000e-01         6.734526753106301e-04         
4.359375000000000e-01         6.752730665103003e-04         
4.375000000000000e-01         6.770893737259180e-04         
4.390625000000000e-01         6.789016111501242e-04         
4.406250000000000e-01         6.807097930473998e-04         
4.421875000000000e-01         6.825139337511921e-04         
4.437500000000000e-01         6.843140476635701e-04         
4.453125000000000e-01         6.861101492532215e-04         
4.468750000000000e-01         6.879022530540603e-04         
4.484375000000000e-01         6.896903736640814e-04         
4.500000000000000e-01         6.914745257435976e-04         
4.515625000000000e-01         6.932547240141738e-04         
4.531250000000000e-01         6.950309832573223e-04         
4.546875000000000e-01         6.968033183125850e-04         
4.562500000000000e-01         6.985717440769369e-04         
4.578125000000000e-01         7.003362755027099e-04         
4.593750000000000e-01         7.020969275969693e-04         
4.609375000000000e-01         7.038537154195728e-04         
4.625000000000000e-01         7.056066540824531e-04         
4.640625000000000e-01         7.073557587477352e-04         
4.656250000000000e-01         7.091010446270003e-04         
4.671875000000000e-01         7.108425269800587e-04         
4.687500000000000e-01         7.125802211126321e-04         
4.703125000000000e-01         7.143141423768004e-04         
4.718750000000000e-01         7.160443061684534e-04         
4.734375000000000e-01         7.177707279265430e-04         
4.750000000000000e-01         7.194934231319930e-04         
4.765625000000000e-01         7.212124073063481e-04         
4.781250000000000e-01         7.229276960104837e-04         
4.796875000000000e-01         7.246393048437924e-04         
4.812500000000000e-01         7.263472494428698e-04         
4.828125000000000e-01         7.280515454802856e-04         
4.843750000000000e-01         7.297522086633420e-04         
4.859375000000000e-01         7.314492547333505e-04         
4.875000000000000e-01         7.331426994643595e-04         
4.890625000000000e-01         7.348325586616396e-04         
4.906250000000000e-01         7.365188481614117e-04         
4.921875000000000e-01         7.382015838293004e-04         
4.937500000000000e-01         7.398807815588657e-04         
4.953125000000000e-01         7.415564572717500e-04         
4.968750000000000e-01         7.432286269151945e-04         
4.984375000000000e-01         7.448973064622723e-04         
5.000000000000000e-01         7.465625119100646e-04         
5.015625000000000e-01         7.482242592791908e-04         
5.031250000000000e-01         7.498825646122803e-04         
5.046875000000001e-01         7.515374439737090e-04         
5.062500000000000e-01         7.531889134477587e-04         
5.078125000000000e-01         7.548369891385366e-04         
5.093750000000000e-01         7.564816871685789e-04         
5.109375000000000e-01         7.581230236777741e-04         
5.125000000000001e-01         7.597610148226800e-04         
5.140625000000000e-01         7.613956767759407e-04         
5.156250000000000e-01         7.630270257249248e-04         
5.171875000000000e-01         7.646550778706328e-04         
5.187500000000000e-01         7.662798494276213e-04         
5.203125000000001e-01         7.679013566223706e-04         
5.218750000000000e-01         7.695196156930537e-04         
5.234375000000000e-01         7.711346428881821e-04         
5.250000000000000e-01         7.727464544660218e-04         
5.265625000000000e-01         7.743550666937377e-04         
5.281250000000001e-01         7.759604958467522e-04         
5.296875000000000e-01         7.775627582076822e-04         
5.312500000000000e-01         7.791618700657623e-04         
5.328125000000000e-01         7.807578477158582e-04         
5.343750000000000e-01         7.823507074579024e-04         
5.359375000000001e-01         7.839404655961529e-04         
5.375000000000000e-01         7.855271384381942e-04         
5.390625000000000e-01         7.871107422946700e-04         
5.406250000000000e-01         7.886912934778782e-04         
5.421875000000000e-01         7.902688083016852e-04         
5.437500000000001e-01         7.918433030806701e-04         
5.453125000000000e-01         7.934147941291628e-04         
5.468750000000000e-01         7.949832977610960e-04         
5.484375000000000e-01         7.965488302884394e-04         
5.500000000000000e-01         7.981114080215350e-04         
5.515625000000001e-01         7.996710472680206e-04         
5.531250000000000e-01         8.012277643317680e-04         
5.546875000000000e-01         8.027815755132314e-04         
5.562500000000000e-01         8.043324971076558e-04         
5.578125000000000e-01         8.058805454055797e-04         
5.593750000000001e-01         8.074257366913008e-04         
5.609375000000000e-01         8.089680872429808e-04         
5.625000000000000e-01         8.105076133315353e-04         
5.640625000000000e-01         8.120443312203940e-04         
5.656250000000000e-01         8.135782571650236e-04         
5.671875000000001e-01         8.151094074117615e-04         
5.687500000000000e-01         8.166377981979910e-04         
5.703125000000000e-01         8.181634457511669e-04         
5.718750000000000e-01         8.196863662884767e-04         
5.734375000000000e-01         8.212065760162385e-04         
5.750000000000001e-01         8.227240911292699e-04         
5.765625000000000e-01         8.242389278106810e-04         
5.781250000000000e-01         8.257511022311515e-04         
5.796875000000000e-01         8.272606305485469e-04         
5.812500000000000e-01         8.287675289071529e-04         
5.828125000000001e-01         8.302718134377248e-04         
5.843750000000000e-01         8.317735002565321e-04         
5.859375000000000e-01         8.332726054652348e-04         
5.875000000000000e-01         8.347691451502779e-04         
5.890625000000000e-01         8.362631353825213e-04         
5.906250000000001e-01         8.377545922165359e-04         
5.921875000000000e-01         8.392435316908263e-04         
5.937500000000000e-01         8.407299698265984e-04         
5.953125000000000e-01         8.422139226281567e-04         
5.968750000000000e-01         8.436954060816186e-04         
5.984375000000001e-01         8.451744361553528e-04         
6.000000000000001e-01         8.466510287991346e-04         
6.015625000000000e-01         8.481251999439807e-04         
6.031250000000000e-01         8.495969655015416e-04         
6.046875000000000e-01         8.510663413639522e-04         
6.062500000000001e-01         8.525333434033599e-04         
6.078125000000001e-01         8.539979874715535e-04         
6.093750000000000e-01         8.554602893998743e-04         
6.109375000000000e-01         8.569202649984911e-04         
6.125000000000000e-01         8.583779300563487e-04         
6.140625000000001e-01         8.598333003407052e-04         
6.156250000000001e-01         8.612863915970143e-04         
6.171875000000000e-01         8.627372195483384e-04         
6.187500000000000e-01         8.641857998953144e-04         
6.203125000000000e-01         8.656321483154843e-04         
6.218750000000001e-01         8.670762804637104e-04         
6.234375000000001e-01         8.685182119709544e-04         
6.250000000000000e-01         8.699579584447807e-04         
6.265625000000000e-01         8.713955354686130e-04         
6.281250000000000e-01         8.728309586019490e-04         
6.296875000000001e-01         8.742642433794217e-04         
6.312500000000001e-01         8.756954053112677e-04         
6.328125000000000e-01         8.771244598825314e-04         
6.343750000000000e-01         8.785514225531758e-04         
6.359375000000000e-01         8.799763087575538e-04         
6.375000000000001e-01         8.813991339046177e-04         
6.390625000000001e-01         8.828199133771416e-04         
6.406250000000000e-01         8.842386625319901e-04         
6.421875000000000e-01         8.856553966995891e-04         
6.437500000000000e-01         8.870701311839590e-04         
6.453125000000001e-01         8.884828812622594e-04         
6.468750000000001e-01         8.898936621849756e-04         
6.484375000000000e-01         8.913024891750791e-04         
6.500000000000000e-01         8.927093774286659e-04         
6.515625000000000e-01         8.941143421141621e-04         
6.531250000000001e-01         8.955173983724915e-04         
6.546875000000001e-01         8.969185613165212e-04         
6.562500000000000e-01         8.983178460315455e-04         
6.578125000000000e-01         8.997152675744356e-04         
6.593750000000000e-01         9.011108409738857e-04         
6.609375000000001e-01         9.025045812301388e-04         
6.625000000000001e-01         9.038965033150015e-04         
6.640625000000000e-01         9.052866221714316e-04         
6.656250000000000e-01         9.066749527136860e-04         
6.671875000000000e-01         9.080615098269166e-04         
6.687500000000001e-01         9.094463083673743e-04         
6.703125000000001e-01         9.108293631620187e-04         
6.718750000000000e-01         9.122106890084729e-04         
6.734375000000000e-01         9.135903006749786e-04         
6.750000000000000e-01         9.149682129001779e-04         
6.765625000000001e-01         9.163444403932917e-04         
6.781250000000001e-01         9.177189978336376e-04         
6.796875000000000e-01         9.190918998706367e-04         
6.812500000000000e-01         9.204631611239430e-04         
6.828125000000000e-01         9.218327961832972e-04         
6.843750000000001e-01         9.232008196082275e-04         
6.859375000000001e-01         9.245672459281594e-04         
6.875000000000000e-01         9.259320896422779e-04         
6.890625000000000e-01         9.272953652194917e-04         
6.906250000000000e-01         9.286570870983746e-04         
6.921875000000001e-01         9.300172696871263e-04         
6.937500000000001e-01         9.313759273633868e-04         
6.953125000000000e-01         9.327330744743702e-04         
6.968750000000000e-01         9.340887253365952e-04         
6.984375000000000e-01         9.354428942361084e-04         
7.000000000000001e-01         9.367955954282796e-04         
7.015625000000001e-01         9.381468431375597e-04         
7.031250000000000e-01         9.394966515579373e-04         
7.046875000000000e-01         9.408450348525926e-04         
7.062500000000000e-01         9.421920071537156e-04         
7.078125000000001e-01         9.435375825629271e-04         
7.093750000000001e-01         9.448817751507815e-04         
7.109375000000000e-01         9.462245989571654e-04         
7.125000000000000e-01         9.475660679910188e-04         
7.140625000000000e-01         9.489061962303001e-04         
7.156250000000001e-01         9.502449976222209e-04         
7.171875000000001e-01         9.515824860830370e-04         
7.187500000000000e-01         9.529186754979634e-04         
7.203125000000000e-01         9.542535797215371e-04         
7.218750000000000e-01         9.555872125772537e-04         
7.234375000000001e-01         9.569195878576936e-04         
7.250000000000001e-01         9.582507193245919e-04         
7.265625000000000e-01         9.595806207086964e-04         
7.281250000000000e-01         9.609093057103158e-04         
7.296875000000000e-01         9.622367879981916e-04         
7.312500000000001e-01         9.635630812108515e-04         
7.328125000000001e-01         9.648881989557372e-04         
7.343750000000000e-01         9.662121548094896e-04         
7.359375000000000e-01         9.675349623181215e-04         
7.375000000000000e-01         9.688566349968387e-04         
7.390625000000001e-01         9.701771863302126e-04         
7.406250000000001e-01         9.714966297720742e-04         
7.421875000000000e-01         9.728149787455648e-04         
7.437500000000000e-01         9.741322466434601e-04         
7.453125000000000e-01         9.754484468278926e-04         
7.468750000000001e-01         9.767635926303767e-04         
7.484375000000001e-01         9.780776973521605e-04         
7.500000000000000e-01         9.793907742640252e-04         
7.515625000000000e-01         9.807028366062272e-04         
7.531250000000000e-01         9.820138975890377e-04         
7.546875000000001e-01         9.833239703922795e-04         
7.562500000000001e-01         9.846330681655634e-04         
7.578125000000000e-01         9.859412040284007e-04         
7.593750000000000e-01         9.872483910703647e-04         
7.609375000000000e-01         9.885546423509344e-04         
7.625000000000001e-01         9.898599708995641e-04         
7.640625000000001e-01         9.911643897158710e-04         
7.656250000000000e-01         9.924679117698121e-04         
7.671875000000000e-01         9.937705500013896e-04         
7.687500000000000e-01         9.950723173212752e-04         
7.703125000000001e-01         9.963732266101083e-04         
7.718750000000001e-01         9.976732907193539e-04         
7.734375000000000e-01         9.989725224708364e-04         
7.750000000000000e-01         1.000270934657222e-03         
7.765625000000000e-01         1.001568540041874e-03         
7.781250000000001e-01         1.002865351358764e-03         
7.796875000000001e-01         1.004161381312994e-03         
7.812500000000000e-01         1.005456642580651e-03         
7.828125000000000e-01         1.006751147808585e-03         
7.843750000000000e-01         1.008044909615204e-03         
7.859375000000001e-01         1.009337940589812e-03         
7.875000000000001e-01         1.010630253293460e-03         
7.890625000000000e-01         1.011921860258295e-03         
7.906250000000000e-01         1.013212773988077e-03         
7.921875000000000e-01         1.014503006958292e-03         
7.937500000000001e-01         1.015792571616081e-03         
7.953125000000001e-01         1.017081480380434e-03         
7.968750000000000e-01         1.018369745642142e-03         
7.984375000000000e-01         1.019657379764411e-03         
8.000000000000000e-01         1.020944395082028e-03         
8.015625000000001e-01         1.022230803902531e-03         
8.031250000000001e-01         1.023516618505487e-03         
8.046875000000000e-01         1.024801851143033e-03         
8.062500000000000e-01         1.026086514039839e-03         
8.078125000000000e-01         1.027370619393208e-03         
8.093750000000001e-01         1.028654179373492e-03         
8.109375000000001e-01         1.029937206123414e-03         
8.125000000000000e-01         1.031219711759193e-03         
8.140625000000000e-01         1.032501708369958e-03         
8.156250000000000e-01         1.033783208018074e-03         
8.171875000000001e-01         1.035064222739359e-03         
8.187500000000001e-01         1.036344764542982e-03         
8.203125000000000e-01         1.037624845411682e-03         
8.218750000000000e-01         1.038904477302153e-03         
8.234375000000000e-01         1.040183672144512e-03         
8.250000000000001e-01         1.041462441843346e-03         
8.265625000000001e-01         1.042740798276841e-03         
8.281250000000000e-01         1.044018753297721e-03         
8.296875000000000e-01         1.045296318732611e-03         
8.312500000000000e-01         1.046573506383057e-03         
8.328125000000001e-01         1.047850328025017e-03         
8.343750000000001e-01         1.049126795408991e-03         
8.359375000000000e-01         1.050402920260305e-03         
8.375000000000000e-01         1.051678714279585e-03         
8.390625000000000e-01         1.052954189142190e-03         
8.406250000000001e-01         1.054229356498777e-03         
8.421875000000001e-01         1.055504227975452e-03         
8.437500000000000e-01         1.056778815173671e-03         
8.453125000000000e-01         1.058053129670564e-03         
8.468750000000000e-01         1.059327183019071e-03         
8.484375000000001e-01         1.060600986747793e-03         
8.500000000000001e-01         1.061874552361435e-03         
8.515625000000000e-01         1.063147891341247e-03         
8.531250000000000e-01         1.064421015144058e-03         
8.546875000000000e-01         1.065693935203485e-03         
8.562500000000001e-01         1.066966662929836e-03         
8.578125000000001e-01         1.068239209709635e-03         
8.593750000000000e-01         1.069511586906842e-03         
8.609375000000000e-01         1.070783805862000e-03         
8.625000000000000e-01         1.072055877892762e-03         
8.640625000000001e-01         1.073327814294251e-03         
8.656250000000001e-01         1.074599626338806e-03         
8.671875000000000e-01         1.075871325276223e-03         
8.687500000000000e-01         1.077142922334195e-03         
8.703125000000000e-01         1.078414428718033e-03         
8.718750000000001e-01         1.079685855610954e-03         
8.734375000000001e-01         1.080957214174651e-03         
8.750000000000000e-01         1.082228515548546e-03         
8.765625000000000e-01         1.083499770850869e-03         
8.781250000000000e-01         1.084770991178306e-03         
8.796875000000001e-01         1.086042187605758e-03         
8.812500000000001e-01         1.087313371187624e-03         
8.828125000000000e-01         1.088584552956811e-03         
8.843750000000000e-01         1.089855743925518e-03         
8.859375000000000e-01         1.091126955085134e-03         
8.875000000000001e-01         1.092398197406643e-03         
8.890625000000001e-01         1.093669481840088e-03         
8.906250000000000e-01         1.094940819315788e-03         
8.921875000000000e-01         1.096212220743595e-03         
8.937500000000000e-01         1.097483697013372e-03         
8.953125000000001e-01         1.098755258995352e-03         
8.968750000000001e-01         1.100026917539627e-03         
8.984375000000000e-01         1.101298683476969e-03         
9.000000000000000e-01         1.102570567619130e-03         
9.015625000000000e-01         1.103842580757741e-03         
9.031250000000001e-01         1.105114733666023e-03         
9.046875000000001e-01         1.106387037098185e-03         
9.062500000000000e-01         1.107659501789237e-03         
9.078125000000000e-01         1.108932138455921e-03         
9.093750000000000e-01         1.110204957796078e-03         
9.109375000000001e-01         1.111477970489880e-03         
9.125000000000001e-01         1.112751187198323e-03         
9.140625000000000e-01         1.114024618565073e-03         
9.156250000000000e-01         1.115298275215843e-03         
9.171875000000000e-01         1.116572167758297e-03         
9.187500000000001e-01         1.117846306782717e-03         
9.203125000000001e-01         1.119120702861762e-03         
9.218750000000000e-01         1.120395366551006e-03         
9.234375000000000e-01         1.121670308388814e-03         
9.250000000000000e-01         1.122945538896568e-03         
9.265625000000001e-01         1.124221068578861e-03         
9.281250000000001e-01         1.125496907923420e-03         
9.296875000000000e-01         1.126773067401560e-03         
9.312500000000000e-01         1.128049557468423e-03         
9.328125000000000e-01         1.129326388562705e-03         
9.343750000000001e-01         1.130603571107111e-03         
9.359375000000001e-01         1.131881115508434e-03         
9.375000000000000e-01         1.133159032157681e-03         
9.390625000000000e-01         1.134437331430340e-03         
9.406250000000000e-01         1.135716023686410e-03         
9.421875000000001e-01         1.136995119270548e-03         
9.437500000000001e-01         1.138274628512425e-03         
9.453125000000000e-01         1.139554561726316e-03         
9.468750000000000e-01         1.140834929212496e-03         
