time                          relative_error                
1.568750000000000e+00         7.235565429077261e-03         
1.575000000000000e+00         7.272893925245814e-03         
1.581250000000000e+00         7.310556005641765e-03         
1.587500000000000e+00         7.348556286084745e-03         
1.593750000000000e+00         7.386899443180576e-03         
1.600000000000000e+00         7.425590215407406e-03         
1.606250000000000e+00         7.464633404213245e-03         
1.612500000000000e+00         7.504033875125170e-03         
1.618750000000000e+00         7.543796558867053e-03         
1.625000000000000e+00         7.583926452489869e-03         
1.631250000000000e+00         7.624428620510603e-03         
1.637500000000000e+00         7.665308196063678e-03         
1.643750000000000e+00         7.706570382059608e-03         
1.650000000000000e+00         7.748220452355377e-03         
1.656250000000000e+00         7.790263752933737e-03         
1.662500000000000e+00         7.832705703091140e-03         
1.668750000000000e+00         7.875551796634930e-03         
1.675000000000000e+00         7.918807603089236e-03         
1.681250000000000e+00         7.962478768908732e-03         
1.687500000000000e+00         8.006571018698371e-03         
1.693750000000000e+00         8.051090156442578e-03         
1.700000000000000e+00         8.096042066739547e-03         
1.706250000000000e+00         8.141432716040582e-03         
1.712500000000000e+00         8.187268153896206e-03         
1.718750000000000e+00         8.233554514205087e-03         
1.725000000000000e+00         8.280298016467475e-03         
1.731250000000000e+00         8.327504967040671e-03         
1.737500000000000e+00         8.375181760396330e-03         
1.743750000000000e+00         8.423334880378153e-03         
1.750000000000000e+00         8.471970901460062e-03         
1.756250000000000e+00         8.521096490001176e-03         
1.762500000000000e+00         8.570718405499023e-03         
1.768750000000000e+00         8.620843501837517e-03         
1.775000000000000e+00         8.671478728529827e-03         
1.781250000000000e+00         8.722631131953124e-03         
1.787500000000000e+00         8.774307856573861e-03         
1.793750000000000e+00         8.826516146163303e-03         
1.800000000000000e+00         8.879263344997992e-03         
1.806250000000000e+00         8.932556899046797e-03         
1.812500000000000e+00         8.986404357139587e-03         
1.818750000000000e+00         9.040813372116112e-03         
1.825000000000000e+00         9.095791701952377e-03         
1.831250000000000e+00         9.151347210862535e-03         
1.837500000000000e+00         9.207487870371116e-03         
1.843750000000000e+00         9.264221760355266e-03         
1.850000000000000e+00         9.321557070052257e-03         
1.856250000000000e+00         9.379502099027354e-03         
1.862500000000000e+00         9.438065258102294e-03         
1.868750000000000e+00         9.497255070234545e-03         
1.875000000000000e+00         9.557080171349298e-03         
1.881250000000000e+00         9.617549311114510e-03         
1.887500000000000e+00         9.678671353657787e-03         
1.893750000000000e+00         9.740455278216636e-03         
1.900000000000000e+00         9.802910179721087e-03         
1.906250000000000e+00         9.866045269298096e-03         
1.912500000000000e+00         9.929869874693945e-03         
1.918750000000000e+00         9.994393440610653e-03         
1.925000000000000e+00         1.005962552894328e-02         
1.931250000000000e+00         1.012557581891684e-02         
1.937500000000000e+00         1.019225410711269e-02         
1.943750000000000e+00         1.025967030737509e-02         
1.950000000000000e+00         1.032783445059161e-02         
1.956250000000000e+00         1.039675668433743e-02         
1.962500000000000e+00         1.046644727237182e-02         
1.968750000000000e+00         1.053691659398100e-02         
1.975000000000000e+00         1.060817514315190e-02         
1.981250000000000e+00         1.068023352756914e-02         
1.987500000000000e+00         1.075310246742022e-02         
1.993750000000000e+00         1.082679279399906e-02         
2.000000000000000e+00         1.090131544809203e-02         
2.006250000000000e+00         1.097668147813411e-02         
2.012500000000000e+00         1.105290203811959e-02         
2.018750000000000e+00         1.112998838525140e-02         
2.025000000000000e+00         1.120795187731368e-02         
2.031250000000000e+00         1.128680396974841e-02         
2.037500000000000e+00         1.136655621241959e-02         
2.043750000000000e+00         1.144722024604462e-02         
2.050000000000000e+00         1.152880779827349e-02         
2.056250000000000e+00         1.161133067939385e-02         
2.062500000000000e+00         1.169480077763945e-02         
2.068750000000000e+00         1.177923005407979e-02         
2.075000000000000e+00         1.186463053706515e-02         
2.081250000000000e+00         1.195101431620159e-02         
2.087500000000000e+00         1.203839353582888e-02         
2.093750000000000e+00         1.212678038797388e-02         
2.100000000000000e+00         1.221618710474758e-02         
2.106250000000000e+00         1.230662595015767e-02         
2.112500000000000e+00         1.239810921130250e-02         
2.118750000000000e+00         1.249064918891188e-02         
2.125000000000000e+00         1.258425818720183e-02         
2.131250000000000e+00         1.267894850300452e-02         
2.137500000000000e+00         1.277473241413484e-02         
2.143750000000000e+00         1.287162216695593e-02         
2.150000000000000e+00         1.296962996309935e-02         
2.156250000000000e+00         1.306876794529773e-02         
2.162500000000000e+00         1.316904818228722e-02         
2.168750000000000e+00         1.327048265272857e-02         
2.175000000000000e+00         1.337308322810416e-02         
2.181250000000000e+00         1.347686165453719e-02         
2.187500000000000e+00         1.358182953348345e-02         
2.193750000000000e+00         1.368799830124379e-02         
2.200000000000000e+00         1.379537920723929e-02         
2.206250000000000e+00         1.390398329099769e-02         
2.212500000000000e+00         1.401382135779070e-02         
2.218750000000000e+00         1.412490395286445e-02         
2.225000000000000e+00         1.423724133420236e-02         
2.231250000000000e+00         1.435084344376270e-02         
2.237500000000000e+00         1.446571987712351e-02         
2.243750000000000e+00         1.458187985147740e-02         
2.250000000000000e+00         1.469933217190986e-02         
2.256250000000000e+00         1.481808519589910e-02         
2.262500000000000e+00         1.493814679597298e-02         
2.268750000000000e+00         1.505952432046057e-02         
2.275000000000000e+00         1.518222455227456e-02         
2.281250000000000e+00         1.530625366566481e-02         
2.287500000000000e+00         1.543161718088043e-02         
2.293750000000000e+00         1.555831991668468e-02         
2.300000000000000e+00         1.568636594066453e-02         
2.306250000000000e+00         1.581575851728464e-02         
2.312500000000000e+00         1.594650005363470e-02         
2.318750000000000e+00         1.607859204282825e-02         
2.325000000000000e+00         1.621203500501033e-02         
2.331250000000000e+00         1.634682842594594e-02         
2.337500000000000e+00         1.648297069315886e-02         
2.343750000000000e+00         1.662045902960579e-02         
2.350000000000000e+00         1.675928942487693e-02         
2.356250000000000e+00         1.689945656392513e-02         
2.362500000000000e+00         1.704095375333646e-02         
2.368750000000000e+00         1.718377284516995e-02         
2.375000000000000e+00         1.732790415840790e-02         
2.381250000000000e+00         1.747333639807357e-02         
2.387500000000000e+00         1.762005657209128e-02         
2.393750000000000e+00         1.776804990598368e-02         
2.400000000000000e+00         1.791729975552244e-02         
2.406250000000000e+00         1.806778751746825e-02         
2.412500000000000e+00         1.821949253856666e-02         
2.418750000000000e+00         1.837239202298814e-02         
2.425000000000000e+00         1.852646093843143e-02         
2.431250000000000e+00         1.868167192113898e-02         
2.437500000000000e+00         1.883799518011040e-02         
2.443750000000000e+00         1.899539840082471e-02         
2.450000000000000e+00         1.915384664883232e-02         
2.456250000000000e+00         1.931330227360213e-02         
2.462500000000000e+00         1.947372481305965e-02         
2.468750000000000e+00         1.963507089929229e-02         
2.475000000000000e+00         1.979729416592857e-02         
2.481250000000000e+00         1.996034515776603e-02         
2.487500000000000e+00         2.012417124324155e-02         
2.493750000000000e+00         2.028871653040154e-02         
2.500000000000000e+00         2.045392178706686e-02         
2.506250000000000e+00         2.061972436593229e-02         
2.512500000000000e+00         2.078605813538783e-02         
2.518750000000000e+00         2.095285341688800e-02         
2.525000000000000e+00         2.112003692973675e-02         
2.531250000000000e+00         2.128753174419328e-02         
2.537500000000000e+00         2.145525724383721e-02         
2.543750000000000e+00         2.162312909815913e-02         
2.550000000000000e+00         2.179105924636754e-02         
2.556250000000000e+00         2.195895589341803e-02         
2.562500000000000e+00         2.212672351928278e-02         
2.568750000000000e+00         2.229426290247498e-02         
2.575000000000000e+00         2.246147115883713e-02         
2.581250000000000e+00         2.262824179658434e-02         
2.587500000000000e+00         2.279446478855529e-02         
2.593750000000000e+00         2.296002666258900e-02         
2.600000000000000e+00         2.312481061088387e-02         
2.606250000000000e+00         2.328869661912342e-02         
2.612500000000000e+00         2.345156161606950e-02         
2.618750000000000e+00         2.361327964421989e-02         
2.625000000000000e+00         2.377372205201409e-02         
2.631250000000000e+00         2.393275770793069e-02         
2.637500000000000e+00         2.409025323667711e-02         
2.643750000000000e+00         2.424607327750748e-02         
2.650000000000000e+00         2.440008076452095e-02         
2.656250000000000e+00         2.455213722860604e-02         
2.662500000000000e+00         2.470210312048932e-02         
2.668750000000000e+00         2.484983815413272e-02         
2.675000000000000e+00         2.499520166949929e-02         
2.681250000000000e+00         2.513805301347800e-02         
2.687500000000000e+00         2.527825193753196e-02         
2.693750000000000e+00         2.541565901038729e-02         
2.700000000000000e+00         2.555013604387387e-02         
