time                          x                             y                             z                             
1.046874999999999e-01         2.035590087536551e+01         2.613798217512750e+00         1.995738768700117e+01         
1.062499999999999e-01         2.036645481750134e+01         2.651155894695068e+00         1.995610986072054e+01         
1.078124999999999e-01         2.037716006271800e+01         2.688469349845580e+00         1.995481299512718e+01         
1.093749999999999e-01         2.038801645103734e+01         2.725738038629866e+00         1.995349708359582e+01         
1.109374999999999e-01         2.039902382050405e+01         2.762961417301491e+00         1.995216211952773e+01         
1.124999999999999e-01         2.041018200718785e+01         2.800138942709034e+00         1.995080809635093e+01         
1.140624999999998e-01         2.042149084518566e+01         2.837270072303101e+00         1.994943500752029e+01         
1.156249999999998e-01         2.043295016662388e+01         2.874354264143338e+00         1.994804284651769e+01         
1.171874999999998e-01         2.044455980166057e+01         2.911390976905433e+00         1.994663160685213e+01         
1.187499999999998e-01         2.045631957848777e+01         2.948379669888105e+00         1.994520128205989e+01         
1.203124999999998e-01         2.046822932333378e+01         2.985319803020095e+00         1.994375186570465e+01         
1.218749999999998e-01         2.048028886046547e+01         3.022210836867139e+00         1.994228335137764e+01         
1.234374999999998e-01         2.049249801219069e+01         3.059052232638940e+00         1.994079573269776e+01         
1.249999999999998e-01         2.050485659886055e+01         3.095843452196128e+00         1.993928900331171e+01         
1.265624999999998e-01         2.051736443887192e+01         3.132583958057209e+00         1.993776315689414e+01         
1.281249999999998e-01         2.053002134866978e+01         3.169273213405514e+00         1.993621818714774e+01         
1.296874999999998e-01         2.054282714274970e+01         3.205910682096129e+00         1.993465408780342e+01         
1.312499999999998e-01         2.055578163366034e+01         3.242495828662823e+00         1.993307085262040e+01         
1.328124999999998e-01         2.056888463200589e+01         3.279028118324967e+00         1.993146847538636e+01         
1.343749999999998e-01         2.058213594644865e+01         3.315507016994441e+00         1.992984694991754e+01         
1.359374999999998e-01         2.059553538371157e+01         3.351931991282532e+00         1.992820627005887e+01         
1.374999999999998e-01         2.060908274858082e+01         3.388302508506827e+00         1.992654642968414e+01         
1.390624999999998e-01         2.062277784390837e+01         3.424618036698093e+00         1.992486742269605e+01         
1.406249999999998e-01         2.063662047061465e+01         3.460878044607149e+00         1.992316924302638e+01         
1.421874999999997e-01         2.065061042769119e+01         3.497082001711729e+00         1.992145188463610e+01         
1.437499999999997e-01         2.066474751220329e+01         3.533229378223337e+00         1.991971534151547e+01         
1.453124999999997e-01         2.067903151929272e+01         3.569319645094085e+00         1.991795960768419e+01         
1.468749999999997e-01         2.069346224218046e+01         3.605352274023534e+00         1.991618467719151e+01         
1.484374999999997e-01         2.070803947216944e+01         3.641326737465516e+00         1.991439054411630e+01         
1.499999999999997e-01         2.072276299864728e+01         3.677242508634946e+00         1.991257720256726e+01         
1.515624999999997e-01         2.073763260908918e+01         3.713099061514630e+00         1.991074464668291e+01         
1.531249999999997e-01         2.075264808906064e+01         3.748895870862061e+00         1.990889287063184e+01         
1.546874999999997e-01         2.076780922222038e+01         3.784632412216200e+00         1.990702186861270e+01         
1.562499999999997e-01         2.078311579032318e+01         3.820308161904252e+00         1.990513163485438e+01         
1.578124999999997e-01         2.079856757322280e+01         3.855922597048436e+00         1.990322216361613e+01         
1.593749999999997e-01         2.081416434887488e+01         3.891475195572729e+00         1.990129344918760e+01         
1.609374999999997e-01         2.082990589333989e+01         3.926965436209622e+00         1.989934548588903e+01         
1.624999999999997e-01         2.084579198078612e+01         3.962392798506842e+00         1.989737826807128e+01         
1.640624999999997e-01         2.086182238349265e+01         3.997756762834085e+00         1.989539179011601e+01         
1.656249999999997e-01         2.087799687185239e+01         4.033056810389721e+00         1.989338604643574e+01         
1.671874999999997e-01         2.089431521437510e+01         4.068292423207501e+00         1.989136103147396e+01         
1.687499999999997e-01         2.091077717769051e+01         4.103463084163243e+00         1.988931673970523e+01         
1.703124999999996e-01         2.092738252655132e+01         4.138568276981518e+00         1.988725316563530e+01         
1.718749999999996e-01         2.094413102383642e+01         4.173607486242314e+00         1.988517030380120e+01         
1.734374999999996e-01         2.096102243055395e+01         4.208580197387698e+00         1.988306814877134e+01         
1.749999999999996e-01         2.097805650584452e+01         4.243485896728458e+00         1.988094669514561e+01         
1.765624999999996e-01         2.099523300698435e+01         4.278324071450746e+00         1.987880593755547e+01         
1.781249999999996e-01         2.101255168938852e+01         4.313094209622696e+00         1.987664587066408e+01         
1.796874999999996e-01         2.103001230661419e+01         4.347795800201038e+00         1.987446648916634e+01         
1.812499999999996e-01         2.104761461036386e+01         4.382428333037707e+00         1.987226778778903e+01         
1.828124999999996e-01         2.106535835048864e+01         4.416991298886422e+00         1.987004976129091e+01         
1.843749999999996e-01         2.108324327499161e+01         4.451484189409272e+00         1.986781240446278e+01         
1.859374999999996e-01         2.110126913003107e+01         4.485906497183283e+00         1.986555571212756e+01         
