time                          x                             y                             z                             
0.000000000000000e+00         2.500012553213930e+01         2.506251030471092e+01         7.810012313615371e-03         
1.562500000000000e-03         2.500050217835638e+01         2.512504061244338e+01         1.561504850588715e-02         
3.125000000000000e-03         2.500113001091005e+01         2.518759001338507e+01         2.341510746357878e-02         
4.687500000000001e-03         2.500200909880493e+01         2.525015759745105e+01         3.121018808612536e-02         
6.250000000000000e-03         2.500313950779053e+01         2.531274245429553e+01         3.900028928543767e-02         
7.812500000000000e-03         2.500452130036025e+01         2.537534367332368e+01         4.678540998570695e-02         
9.375000000000000e-03         2.500615453575055e+01         2.543796034370339e+01         5.456554912321064e-02         
1.093750000000000e-02         2.500803926994004e+01         2.550059155437713e+01         6.234070564611884e-02         
1.250000000000000e-02         2.501017555564867e+01         2.556323639407373e+01         7.011087851430170e-02         
1.406250000000000e-02         2.501256344233699e+01         2.562589395132015e+01         7.787606669913767e-02         
1.562500000000000e-02         2.501520297620538e+01         2.568856331445338e+01         8.563626918332261e-02         
1.718750000000000e-02         2.501809420019341e+01         2.575124357163216e+01         9.339148496067970e-02         
1.875000000000000e-02         2.502123715397912e+01         2.581393381084886e+01         1.011417130359704e-01         
2.031250000000000e-02         2.502463187397850e+01         2.587663311994129e+01         1.088869524247060e-01         
2.187500000000000e-02         2.502827839334484e+01         2.593934058660449e+01         1.166272021529606e-01         
2.343750000000000e-02         2.503217674196829e+01         2.600205529840260e+01         1.243624612571841e-01         
2.500000000000000e-02         2.503632694647532e+01         2.606477634278065e+01         1.320927287840172e-01         
2.656250000000001e-02         2.504072903022831e+01         2.612750280707643e+01         1.398180037901063e-01         
2.812500000000001e-02         2.504538301332514e+01         2.619023377853226e+01         1.475382853419200e-01         
2.968750000000001e-02         2.505028891259885e+01         2.625296834430687e+01         1.552535725155661e-01         
3.125000000000001e-02         2.505544674161731e+01         2.631570559148724e+01         1.629638643966098e-01         
3.281250000000001e-02         2.506085651068296e+01         2.637844460710038e+01         1.706691600798925e-01         
3.437500000000001e-02         2.506651822683261e+01         2.644118447812524e+01         1.783694586693522e-01         
3.593750000000001e-02         2.507243189383718e+01         2.650392429150448e+01         1.860647592778439e-01         
3.750000000000001e-02         2.507859751220162e+01         2.656666313415633e+01         1.937550610269615e-01         
3.906250000000001e-02         2.508501507916480e+01         2.662940009298646e+01         2.014403630468609e-01         
4.062500000000002e-02         2.509168458869942e+01         2.669213425489977e+01         2.091206644760833e-01         
4.218750000000002e-02         2.509860603151201e+01         2.675486470681227e+01         2.167959644613802e-01         
4.375000000000002e-02         2.510577939504295e+01         2.681759053566289e+01         2.244662621575386e-01         
4.531250000000002e-02         2.511320466346655e+01         2.688031082842533e+01         2.321315567272081e-01         
4.687500000000002e-02         2.512088181769113e+01         2.694302467211989e+01         2.397918473407282e-01         
4.843750000000002e-02         2.512881083535918e+01         2.700573115382535e+01         2.474471331759567e-01         
5.000000000000002e-02         2.513699169084758e+01         2.706842936069074e+01         2.550974134180993e-01         
5.156250000000002e-02         2.514542435526777e+01         2.713111837994723e+01         2.627426872595403e-01         
5.312500000000003e-02         2.515410879646610e+01         2.719379729891996e+01         2.703829538996735e-01         
5.468750000000003e-02         2.516304497902410e+01         2.725646520503986e+01         2.780182125447352e-01         
5.625000000000003e-02         2.517223286425883e+01         2.731912118585548e+01         2.856484624076372e-01         
5.781250000000003e-02         2.518167241022335e+01         2.738176432904486e+01         2.932737027078016e-01         
5.937500000000003e-02         2.519136357170706e+01         2.744439372242732e+01         3.008939326709957e-01         
6.093750000000003e-02         2.520130630023630e+01         2.750700845397532e+01         3.085091515291687e-01         
6.250000000000003e-02         2.521150054407478e+01         2.756960761182628e+01         3.161193585202891e-01         
6.406250000000002e-02         2.522194624822420e+01         2.763219028429440e+01         3.237245528881827e-01         
6.562500000000002e-02         2.523264335442486e+01         2.769475555988248e+01         3.313247338823728e-01         
6.718750000000001e-02         2.524359180115631e+01         2.775730252729377e+01         3.389199007579194e-01         
6.875000000000001e-02         2.525479152363804e+01         2.781983027544379e+01         3.465100527752618e-01         
7.031250000000000e-02         2.526624245383021e+01         2.788233789347209e+01         3.540951892000600e-01         
7.187499999999999e-02         2.527794452043445e+01         2.794482447075416e+01         3.616753093030387e-01         
7.343749999999999e-02         2.528989764889469e+01         2.800728909691314e+01         3.692504123598315e-01         
7.499999999999998e-02         2.530210176139799e+01         2.806973086183172e+01         3.768204976508263e-01         
7.656249999999998e-02         2.531455677687547e+01         2.813214885566390e+01         3.843855644610118e-01         
7.812499999999997e-02         2.532726261100325e+01         2.819454216884678e+01         3.919456120798250e-01         
7.968749999999997e-02         2.534021917620346e+01         2.825690989211241e+01         3.995006398009996e-01         
8.124999999999996e-02         2.535342638164524e+01         2.831925111649954e+01         4.070506469224153e-01         
8.281249999999996e-02         2.536688413324584e+01         2.838156493336544e+01         4.145956327459487e-01         
8.437499999999995e-02         2.538059233367174e+01         2.844385043439766e+01         4.221355965773245e-01         
8.593749999999994e-02         2.539455088233977e+01         2.850610671162586e+01         4.296705377259682e-01         
8.749999999999994e-02         2.540875967541837e+01         2.856833285743355e+01         4.372004555048596e-01         
8.906249999999993e-02         2.542321860582877e+01         2.863052796456988e+01         4.447253492303874e-01         
9.062499999999993e-02         2.543792756324633e+01         2.869269112616140e+01         4.522452182222050e-01         
9.218749999999992e-02         2.545288643410184e+01         2.875482143572388e+01         4.597600618030867e-01         
9.374999999999992e-02         2.546809510158288e+01         2.881691798717397e+01         4.672698792987858e-01         
9.531249999999991e-02         2.548355344563526e+01         2.887897987484108e+01         4.747746700378932e-01         
9.687499999999991e-02         2.549926134296442e+01         2.894100619347901e+01         4.822744333516968e-01         
9.843749999999990e-02         2.551521866703701e+01         2.900299603827780e+01         4.897691685740426e-01         
9.999999999999989e-02         2.553142528808234e+01         2.906494850487541e+01         4.972588750411963e-01         
1.015624999999999e-01         2.554788107309400e+01         2.912686268936947e+01         5.047435520917063e-01         
1.031249999999999e-01         2.556458588583149e+01         2.918873768832902e+01         5.122231990662670e-01         
1.046874999999999e-01         2.558153958682184e+01         2.925057259880621e+01         5.196978153075843e-01         
1.062499999999999e-01         2.559874203336138e+01         2.931236651834805e+01         5.271674001602410e-01         
1.078124999999999e-01         2.561619307951741e+01         2.937411854500810e+01         5.346319529705638e-01         
1.093749999999999e-01         2.563389257613005e+01         2.943582777735818e+01         5.420914730864913e-01         
1.109374999999999e-01         2.565184037081403e+01         2.949749331450006e+01         5.495459598574430e-01         
1.124999999999999e-01         2.567003630796058e+01         2.955911425607717e+01         5.569954126341891e-01         
1.140624999999998e-01         2.568848022873935e+01         2.962068970228626e+01         5.644398307687213e-01         
1.156249999999998e-01         2.570717197110034e+01         2.968221875388912e+01         5.718792136141254e-01         
1.171874999999998e-01         2.572611136977593e+01         2.974370051222420e+01         5.793135605244539e-01         
1.187499999999998e-01         2.574529825628287e+01         2.980513407921830e+01         5.867428708546000e-01         
1.203124999999998e-01         2.576473245892442e+01         2.986651855739823e+01         5.941671439601729e-01         
1.218749999999998e-01         2.578441380279244e+01         2.992785304990245e+01         6.015863791973738e-01         
1.234374999999998e-01         2.580434210976953e+01         2.998913666049270e+01         6.090005759228729e-01         
1.249999999999998e-01         2.582451719853128e+01         3.005036849356565e+01         6.164097334936878e-01         
1.265624999999998e-01         2.584493888454850e+01         3.011154765416453e+01         6.238138512670622e-01         
1.281249999999998e-01         2.586560698008951e+01         3.017267324799072e+01         6.312129286003467e-01         
1.296874999999998e-01         2.588652129422245e+01         3.023374438141538e+01         6.386069648508792e-01         
1.312499999999998e-01         2.590768163281768e+01         3.029476016149103e+01         6.459959593758676e-01         
1.328124999999998e-01         2.592908779855019e+01         3.035571969596316e+01         6.533799115322729e-01         
1.343749999999998e-01         2.595073959090201e+01         3.041662209328182e+01         6.607588206766932e-01         
1.359374999999998e-01         2.597263680616479e+01         3.047746646261314e+01         6.681326861652490e-01         
1.374999999999998e-01         2.599477923744225e+01         3.053825191385096e+01         6.755015073534696e-01         
1.390624999999998e-01         2.601716667465283e+01         3.059897755762834e+01         6.828652835961799e-01         
1.406249999999998e-01         2.603979890453225e+01         3.065964250532912e+01         6.902240142473891e-01         
1.421874999999997e-01         2.606267571063624e+01         3.072024586909946e+01         6.975776986601795e-01         
1.437499999999997e-01         2.608579687334316e+01         3.078078676185935e+01         7.049263361865967e-01         
1.453124999999997e-01         2.610916216985682e+01         3.084126429731415e+01         7.122699261775413e-01         
1.468749999999997e-01         2.613277137420921e+01         3.090167758996605e+01         7.196084679826603e-01         
1.484374999999997e-01         2.615662425726338e+01         3.096202575512562e+01         7.269419609502410e-01         
1.499999999999997e-01         2.618072058671627e+01         3.102230790892326e+01         7.342704044271047e-01         
1.515624999999997e-01         2.620506012710160e+01         3.108252316832068e+01         7.415937977585021e-01         
1.531249999999997e-01         2.622964263979289e+01         3.114267065112238e+01         7.489121402880095e-01         
1.546874999999997e-01         2.625446788300640e+01         3.120274947598707e+01         7.562254313574254e-01         
1.562499999999997e-01         2.627953561180415e+01         3.126275876243913e+01         7.635336703066692e-01         
1.578124999999997e-01         2.630484557809704e+01         3.132269763088007e+01         7.708368564736801e-01         
1.593749999999997e-01         2.633039753064795e+01         3.138256520259989e+01         7.781349891943169e-01         
1.609374999999997e-01         2.635619121507487e+01         3.144236059978853e+01         7.854280678022595e-01         
1.624999999999997e-01         2.638222637385412e+01         3.150208294554725e+01         7.927160916289102e-01         
1.640624999999997e-01         2.640850274632359e+01         3.156173136390002e+01         7.999990600032973e-01         
1.656249999999997e-01         2.643502006868599e+01         3.162130497980488e+01         8.072769722519787e-01         
1.671874999999997e-01         2.646177807401222e+01         3.168080291916534e+01         8.145498276989467e-01         
1.687499999999997e-01         2.648877649224469e+01         3.174022430884166e+01         8.218176256655341e-01         
1.703124999999996e-01         2.651601505020071e+01         3.179956827666226e+01         8.290803654703207e-01         
1.718749999999996e-01         2.654349347157598e+01         3.185883395143498e+01         8.363380464290414e-01         
1.734374999999996e-01         2.657121147694803e+01         3.191802046295845e+01         8.435906678544944e-01         
1.749999999999996e-01         2.659916878377978e+01         3.197712694203331e+01         8.508382290564512e-01         
1.765624999999996e-01         2.662736510642305e+01         3.203615252047359e+01         8.580807293415670e-01         
1.781249999999996e-01         2.665580015612222e+01         3.209509633111791e+01         8.653181680132922e-01         
1.796874999999996e-01         2.668447364101783e+01         3.215395750784076e+01         8.725505443717850e-01         
1.812499999999996e-01         2.671338526615032e+01         3.221273518556375e+01         8.797778577138248e-01         
1.828124999999996e-01         2.674253473346367e+01         3.227142850026686e+01         8.870001073327261e-01         
1.843749999999996e-01         2.677192174180927e+01         3.233003658899960e+01         8.942172925182541e-01         
1.859374999999996e-01         2.680154598694963e+01         3.238855858989227e+01         9.014294125565410e-01         
1.874999999999996e-01         2.683140716156229e+01         3.244699364216714e+01         9.086364667300025e-01         
1.890624999999996e-01         2.686150495524368e+01         3.250534088614961e+01         9.158384543172565e-01         
1.906249999999996e-01         2.689183905451306e+01         3.256359946327937e+01         9.230353745930414e-01         
1.921874999999996e-01         2.692240914281647e+01         3.262176851612158e+01         9.302272268281362e-01         
1.937499999999996e-01         2.695321490053075e+01         3.267984718837796e+01         9.374140102892811e-01         
1.953124999999996e-01         2.698425600496759e+01         3.273783462489791e+01         9.445957242390992e-01         
